"TABLE","PKEY","NAME","PROJECTID","SETID","PID","ADDRSLCT","ADDRESS","ALIAS","ALIASTYPE","P1","P2","P3","P4","P5","P6","P7","P8","TYPE","FORMAT","ISSCALE","SCALEOFFST","SCALEFACT","ISDEADBAND","DEADBAND","ISMODIFY","MSINPUT","MSOUTPUT","MSAUTOSUBS","MSUNIT"
"DESetAnalog","18054","ae7ea0a5-d60d-41a2-a3b5-9306f5f53866","0","GW3RMUC32","PCPTHO_RC0109CM_K3,QSUM:A","0","18","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18055","0862be46-8ba1-48c5-97d4-810d96a3b3ec","0","GW3RMUC32","PCPTHO_RC0109CM_K2,QSUM:A","0","19","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18056","56f3769d-3b94-44e1-b0df-dd6012d1e1f0","0","GW3RMUC32","PCPTHO_RC0110CM_K1,IA:A","0","20","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18057","1e7bb558-eb85-4384-9726-31f279cf95ef","0","GW3RMUC32","PCPTHO_RC0110CM_K3,IA:A","0","21","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18058","df0c96c1-0925-49b9-a414-8e911187e050","0","GW3RMUC32","PCPTHO_RC0110CM_K2,IA:A","0","22","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18059","57e94506-3019-40e8-9ccf-04f48816a73d","0","GW3RMUC32","PCPTHO_RC0110CM_K1,IB:A","0","23","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18060","0864e3eb-c28f-451a-998e-8b0fcb10d7ea","0","GW3RMUC32","PCPTHO_RC0110CM_K3,IB:A","0","24","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18061","905d6d4e-4635-4e85-af3d-c14c16758d7d","0","GW3RMUC32","PCPTHO_RC0110CM_K2,IB:A","0","25","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18062","df432e6c-73f7-4d64-8408-712e6e74d84b","0","GW3RMUC32","PCPTHO_RC0110CM_K2,IC:A","0","26","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18063","85ae1f4c-3aa7-40ee-ab63-29088015d186","0","GW3RMUC32","PCPTHO_RC0110CM_K1,IC:A","0","27","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18064","d54fa758-1dc6-452b-8af8-4eac5f76506c","0","GW3RMUC32","PCPTHO_RC0110CM_K3,IC:A","0","28","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18065","03f6b013-1d27-49e2-b786-344eb9a965b8","0","GW3RMUC32","PCPTHO_RC0110CM_K3,PSUM:A","0","29","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18066","1b4a1852-cf2b-4b6c-83e3-454c30f64f1b","0","GW3RMUC32","PCPTHO_RC0110CM_K2,PSUM:A","0","30","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18067","d95991e2-12e3-4d30-8732-911a47622b63","0","GW3RMUC32","PCPTHO_RC0110CM_K1,PSUM:A","0","31","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18068","e6f30dbd-b8a5-44e2-9247-9e27a6852791","0","GW3RMUC32","PCPTHO_RC0110CM_K3,QSUM:A","0","32","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18069","25414ef3-7370-4d37-8e82-f32081ad3fd2","0","GW3RMUC32","PCPTHO_RC0110CM_K1,QSUM:A","0","33","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18070","4a2c0a62-7a5f-488a-9de0-89d548b0a0ed","0","GW3RMUC32","PCPTHO_RC0110CM_K2,QSUM:A","0","34","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
