"TABLE","PKEY","NAME","PROJECTID","SETID","PID","ADDRSLCT","ADDRESS","ALIAS","ALIASTYPE","P1","P2","P3","P4","P5","P6","P7","P8","TYPE","FORMAT","ISMODIFY","MSINPUT","MSOUTPUT","MSAUTOSUBS"
"DESetStatus","14569","0c2be226-d6d1-4e30-9465-6a80428baea7","0","GW3RMUC10","PCPTHO_RC0014CM_COMMON,BCUF:S","0","1002","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14570","1b0148ae-1b56-4bc1-9900-35e6d62c6fdd","0","GW3RMUC10","PCPTHO_RC0014CM_K3,CMER:S","0","1157","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14571","edf4240b-883e-49e5-960e-fa71ff59ee12","0","GW3RMUC10","PCPTHO_RC0014CM_K2,CMER:S","0","1107","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14572","1387df8f-a595-42d4-bacd-3921958d8544","0","GW3RMUC10","PCPTHO_RC0014CM_K1,CMER:S","0","1057","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14573","1735bd08-8a40-4d1a-9ff2-eb60db7a7930","0","GW3RMUC10","PCPTHO_RC0014CM_K2,DC24:S","0","1105","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14574","2b642af8-56fc-435b-acca-0fc6b032400c","0","GW3RMUC10","PCPTHO_RC0014CM_K1,DC24:S","0","1055","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14575","5254e5f8-fa0f-4b78-b805-685d10245059","0","GW3RMUC10","PCPTHO_RC0014CM_K3,DC24:S","0","1155","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14576","48470f22-5b48-43c7-aae2-0618b76f6bcf","0","GW3RMUC10","PCPTHO_RC0014CM_COMMON,DCCB:S","0","1005","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14577","72425490-0ddd-4de5-887e-1a3a2cf35109","0","GW3RMUC10","PCPTHO_RC0014CM_COMMON,DOOR:S","0","1008","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14578","bbfc8ba5-02fb-449c-b625-bad4ee2e9e12","0","GW3RMUC10","PCPTHO_RC0014CM_L1,ES:S","0","1353","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14579","57b81170-7e57-42de-8a54-816551204eba","0","GW3RMUC10","PCPTHO_RC0014CM_T1,ES:S","0","1403","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14580","8ec9097a-40de-4bf0-b9a8-013d1870c46e","0","GW3RMUC10","PCPTHO_RC0014CM_K3,ES:S","0","1166","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14581","f736f110-e4ef-406f-b048-d680bde554fc","0","GW3RMUC10","PCPTHO_RC0014CM_K2,ES:S","0","1116","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14582","317fa19c-be12-4baa-8efa-117c8ba1ae3b","0","GW3RMUC10","PCPTHO_RC0014CM_K1,ES:S","0","1066","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14583","1cfea37a-a38c-4aa6-ab35-09c3c21d0843","0","GW3RMUC10","PCPTHO_RC0014CM_K3,LBER:S","0","1151","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14584","5855c906-339e-4ee3-976b-0c4b781de139","0","GW3RMUC10","PCPTHO_RC0014CM_K1,LBER:S","0","1051","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14585","778c5d78-334d-4122-85fb-3ba8b83d1f3c","0","GW3RMUC10","PCPTHO_RC0014CM_K2,LBER:S","0","1101","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14586","bdb8250d-409e-4abc-b5ef-7aeac443cdb3","0","GW3RMUC10","PCPTHO_RC0014CM_T1,LBS:S","0","1402","","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14587","582bc256-dc56-4302-8f0e-461e07c9a392","0","GW3RMUC10","PCPTHO_RC0014CM_K3,LBS:S","0","1165","","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14588","8bec5dd7-d540-457a-8653-39229b3c427b","0","GW3RMUC10","PCPTHO_RC0014CM_K1,LBS:S","0","1065","","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14589","4de60702-1d22-4ac6-819f-24f1c4cbad93","0","GW3RMUC10","PCPTHO_RC0014CM_K2,LBS:S","0","1115","","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14590","4ee2d46d-4043-491c-af2e-f52d9e9d3fd7","0","GW3RMUC10","PCPTHO_RC0014CM_L1,LBS:S","0","1352","","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14591","94379923-60b4-4aea-b20c-c04086481dc8","0","GW3RMUC10","PCPTHO_RC0014CM_COMMON,NACP:S","0","1004","","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14592","3b473607-3fcc-4a27-9ab2-81228dbed629","0","GW3RMUC10","PCPTHO_RC0014CM_COMMON,RETG:S","0","1010","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","14593","964a4f23-1e29-42dc-9a65-2361af183f19","0","GW3RMUC10","PCPTHO_RC0014CM_COMMON,RLWD:S","0","1007","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14594","ec4bb74c-9d96-45f3-a13f-45ad591c659e","0","GW3RMUC10","PCPTHO_RC0014CM_K3,SEAC:S","0","1154","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14595","6f4e3e13-6126-4480-a28c-02aba0e1685f","0","GW3RMUC10","PCPTHO_RC0014CM_K1,SEAC:S","0","1054","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14596","c2fa66ec-d68d-459a-bcdd-53c1c63ee51b","0","GW3RMUC10","PCPTHO_RC0014CM_K2,SEAC:S","0","1104","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14597","98db50fc-e1ab-44a8-ae3f-900fe91d4520","0","GW3RMUC10","PCPTHO_RC0014CM_K2,SECL:S","0","1117","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","14598","e116ee63-3ca8-4467-9d51-56fe31b080a6","0","GW3RMUC10","PCPTHO_RC0014CM_K3,SECL:S","0","1167","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","14599","83fcb9b3-5d32-4831-9e6e-6874748d6dc6","0","GW3RMUC10","PCPTHO_RC0014CM_K1,SECL:S","0","1067","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","14600","54236be4-8ec0-4837-bd81-84b8d042037a","0","GW3RMUC10","PCPTHO_RC0014CM_K2,SFAL:S","0","1106","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14601","5cc284f1-a28a-4113-b15a-8a77bdd5116f","0","GW3RMUC10","PCPTHO_RC0014CM_K3,SFAL:S","0","1156","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14602","2fa7d08a-9722-490f-86dd-90d7b4391b3d","0","GW3RMUC10","PCPTHO_RC0014CM_T1,SFAL:S","0","1401","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14603","4351808e-0841-461a-a5a1-99047e7bab77","0","GW3RMUC10","PCPTHO_RC0014CM_K1,SFAL:S","0","1056","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14604","20b00b4a-5c0f-433c-ba77-30e543338518","0","GW3RMUC10","PCPTHO_RC0014CM_L1,SFAL:S","0","1351","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14605","9862a846-46f4-49d8-b61d-31cb8c29f7c3","0","GW3RMUC10","PCPTHO_RC0014CM_K1,VAPR:S","0","1058","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14606","6c994b40-7139-46ff-8965-f552d071a4e3","0","GW3RMUC10","PCPTHO_RC0014CM_K2,VAPR:S","0","1108","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14607","7e10cbb2-826f-4f8e-b63e-3d96db3444b6","0","GW3RMUC10","PCPTHO_RC0014CM_K3,VAPR:S","0","1158","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14608","7967717e-0afa-413c-a5c9-9df9445312ca","0","GW3RMUC10","PCPTHO_RC0014CM_K3,VBPR:S","0","1159","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14609","2c288f69-4d21-42bb-86a2-3cd364a07e99","0","GW3RMUC10","PCPTHO_RC0014CM_K1,VBPR:S","0","1059","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14610","58178e2d-4d44-4c38-a818-1b17385e31ee","0","GW3RMUC10","PCPTHO_RC0014CM_K2,VBPR:S","0","1109","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14611","cfd5a678-657e-43cd-b3a0-4d84bad1053e","0","GW3RMUC10","PCPTHO_RC0014CM_K2,VCPR:S","0","1110","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14612","edc00394-2c15-433b-bff5-67f269809e50","0","GW3RMUC10","PCPTHO_RC0014CM_K3,VCPR:S","0","1160","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14613","d4e23b76-968a-4f6e-ae09-935e928e8aaf","0","GW3RMUC10","PCPTHO_RC0014CM_K1,VCPR:S","0","1060","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14614","b171e6ba-fd8c-476f-8482-23101eff3aaa","0","GW3RMUC10","PCPTHO_RC0014CM_K3,VLPS:S","0","1152","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14615","f7a52c16-1a2e-4275-a485-cf476905aa5e","0","GW3RMUC10","PCPTHO_RC0014CM_K2,VLPS:S","0","1102","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14616","68a0271f-d0a2-4b3c-af77-11caa9e9f3ef","0","GW3RMUC10","PCPTHO_RC0014CM_K1,VLPS:S","0","1052","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14617","3f2dcd49-7e01-4a7c-8d07-af01f9f0bb3f","0","GW3RMUC10","PCPTHO_RC0015CM_COMMON,ACCB:S","0","1656","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14618","3231f01c-9b5e-4dd9-9600-b16b2d7d6ff9","0","GW3RMUC10","PCPTHO_RC0015CM_K3,ANPU:S","0","1814","","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14619","761e5d35-ca4a-4956-aaf2-2324832b73e8","0","GW3RMUC10","PCPTHO_RC0015CM_K1,ANPU:S","0","1714","","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14620","db410d0a-4b0f-401e-9c45-296342edd963","0","GW3RMUC10","PCPTHO_RC0015CM_K2,ANPU:S","0","1764","","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14621","b1ce6632-d73f-4c33-9474-acf582bfe4c0","0","GW3RMUC10","PCPTHO_RC0015CM_K1,BALR:S","0","78","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14622","5506d6f7-b14d-4738-b28d-4df2fa8decd0","0","GW3RMUC10","PCPTHO_RC0015CM_K2,BALR:S","0","79","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14623","0d884800-c48e-4893-9347-229cdcfdef86","0","GW3RMUC10","PCPTHO_RC0015CM_COMMON,BALR:S","0","1659","","0","0","0","0","1","0","0","0","0","0","6","0","0","0","0"
"DESetStatus","14624","132b9d65-2d2c-47b4-ad24-db8a41b35d55","0","GW3RMUC10","PCPTHO_RC0015CM_K3,BALR:S","0","82","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14625","4df02d0e-86df-43e1-8220-3652c5482f66","0","GW3RMUC10","PCPTHO_RC0015CM_COMMON,BCEC:S","0","1653","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14626","b523d14e-faf0-4e74-b5ac-effaed4f6620","0","GW3RMUC10","PCPTHO_RC0015CM_COMMON,BCNU:S","0","1651","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14627","3cc5c9f3-7b9d-4598-a0ec-0166676d85ba","0","GW3RMUC10","PCPTHO_RC0015CM_COMMON,BCUF:S","0","1652","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14628","b8ec9431-bd9d-4f91-8e45-596d324a9a34","0","GW3RMUC10","PCPTHO_RC0015CM_K1,CMER:S","0","1707","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14629","37a1f991-fead-40e8-8346-7b13b0ac5a97","0","GW3RMUC10","PCPTHO_RC0015CM_K2,CMER:S","0","1757","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14630","0842c763-4f1b-4569-ad48-06a724c9badd","0","GW3RMUC10","PCPTHO_RC0015CM_K3,CMER:S","0","1807","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14631","01d55807-c6a8-4eaf-9928-89e6b69f6ac1","0","GW3RMUC10","PCPTHO_RC0015CM_K2,DC24:S","0","1755","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14632","caabc479-2208-4dc8-a41f-43e0eb54b13e","0","GW3RMUC10","PCPTHO_RC0015CM_K1,DC24:S","0","1705","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14633","c0b55564-f553-413c-960a-9cf1506a0214","0","GW3RMUC10","PCPTHO_RC0015CM_K3,DC24:S","0","1805","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14634","3f42abd5-74ce-4a6e-a689-a93377810ba6","0","GW3RMUC10","PCPTHO_RC0015CM_COMMON,DCCB:S","0","1655","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14635","e57d1558-578d-45ba-863e-330ce2503e84","0","GW3RMUC10","PCPTHO_RC0015CM_COMMON,DOOR:S","0","1658","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14636","12827a19-1273-4bca-b862-ad8dd229c97d","0","GW3RMUC10","PCPTHO_RC0015CM_K3,ES:S","0","1816","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14637","59505e66-f93f-48d4-9edd-06fccb26077c","0","GW3RMUC10","PCPTHO_RC0015CM_K1,ES:S","0","1716","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14638","4e65d40d-1b53-4dce-9db1-d9981a27eb75","0","GW3RMUC10","PCPTHO_RC0015CM_K2,ES:S","0","1766","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14639","e1a157e2-2b24-4f69-a18a-707024375097","0","GW3RMUC10","PCPTHO_RC0015CM_T1,ES:S","0","2003","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14640","09026ba8-09f0-4406-a48a-4b1914fb7a0f","0","GW3RMUC10","PCPTHO_RC0015CM_T2,ES:S","0","2053","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14641","e262fdcd-2b1d-4164-ad8d-1b2054398f38","0","GW3RMUC10","PCPTHO_RC0015CM_K3,LBER:S","0","1801","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14642","39b8e8f1-2feb-485d-bfa0-328096b1a404","0","GW3RMUC10","PCPTHO_RC0015CM_K1,LBER:S","0","1701","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14643","13ab8cfd-364e-4093-8597-297c38e3d27c","0","GW3RMUC10","PCPTHO_RC0015CM_K2,LBER:S","0","1751","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14644","54b6ee85-1f01-4041-a4be-957d5f143bf6","0","GW3RMUC10","PCPTHO_RC0015CM_T1,LBS:S","0","2002","","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14645","2e1bf246-1fc8-476a-9ac3-a893203b2444","0","GW3RMUC10","PCPTHO_RC0015CM_T2,LBS:S","0","2052","","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14646","7cbb2e57-9e6b-451a-8d51-cf249fb56e5e","0","GW3RMUC10","PCPTHO_RC0015CM_K1,LBS:S","0","1715","","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14647","55d6567f-6ff2-4041-b113-e52b71bd0cc2","0","GW3RMUC10","PCPTHO_RC0015CM_K2,LBS:S","0","1765","","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14648","e1c86cba-c843-4c69-8336-1371e01e2ac9","0","GW3RMUC10","PCPTHO_RC0015CM_K3,LBS:S","0","1815","","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","14649","72b2098f-3539-4212-a3c5-2a042964b9c5","0","GW3RMUC10","PCPTHO_RC0015CM_COMMON,NACP:S","0","1654","","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14650","20db4ad0-3e73-4434-a3d5-757abda3a875","0","GW3RMUC10","PCPTHO_RC0015CM_COMMON,RETG:S","0","1660","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","14651","4a1828b6-ae38-4721-9e57-c4f0f4d62ecd","0","GW3RMUC10","PCPTHO_RC0015CM_COMMON,RLWD:S","0","1657","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14652","d11da857-675a-4653-a3c0-518768af6762","0","GW3RMUC10","PCPTHO_RC0015CM_K3,SEAC:S","0","1804","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14653","0bcb2b0d-d612-451e-8a66-6cd5d4639c12","0","GW3RMUC10","PCPTHO_RC0015CM_K2,SEAC:S","0","1754","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14654","4f3d096d-8ce4-4076-be7c-a10e70dacb1c","0","GW3RMUC10","PCPTHO_RC0015CM_K1,SEAC:S","0","1704","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14655","4cff37a3-9e70-42a6-8f92-6e3de0ba7448","0","GW3RMUC10","PCPTHO_RC0015CM_K1,SECL:S","0","1717","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","14656","ad629096-77b1-4a14-9edf-ad1e45eb5b7e","0","GW3RMUC10","PCPTHO_RC0015CM_K2,SECL:S","0","1767","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","14657","302e1b03-c188-4a40-98d3-6b53514c78c0","0","GW3RMUC10","PCPTHO_RC0015CM_K3,SECL:S","0","1817","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","14658","dc57a135-349c-476f-8fc9-26648dad1c27","0","GW3RMUC10","PCPTHO_RC0015CM_K2,SFAL:S","0","1756","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14659","701b4f64-0d6d-457f-bbed-80749cdf752b","0","GW3RMUC10","PCPTHO_RC0015CM_K1,SFAL:S","0","1706","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14660","99e628df-e609-42c2-936e-882b35414d11","0","GW3RMUC10","PCPTHO_RC0015CM_T2,SFAL:S","0","2051","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14661","610863a0-b084-4dd2-a515-d7f358279535","0","GW3RMUC10","PCPTHO_RC0015CM_T1,SFAL:S","0","2001","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14662","77a0ffe6-a242-4d06-9896-ce129c311c4c","0","GW3RMUC10","PCPTHO_RC0015CM_K3,SFAL:S","0","1806","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14663","0ebd6f48-ac8b-4469-b6f4-4ae46074d4ac","0","GW3RMUC10","PCPTHO_RC0015CM_K2,VAPR:S","0","1758","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14664","034589cb-5164-409e-b089-1eda4b27b6fd","0","GW3RMUC10","PCPTHO_RC0015CM_K1,VAPR:S","0","1708","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14665","f8424787-163e-412c-abff-b107289572d1","0","GW3RMUC10","PCPTHO_RC0015CM_K3,VAPR:S","0","1808","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14666","a1dfad05-b9e6-4bc6-bd08-e46eeb634912","0","GW3RMUC10","PCPTHO_RC0015CM_K2,VBPR:S","0","1759","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14667","c30473e1-459f-461d-beda-d209203ad27d","0","GW3RMUC10","PCPTHO_RC0015CM_K1,VBPR:S","0","1709","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14668","0d803a92-26a7-428c-81c2-21bef40c7a54","0","GW3RMUC10","PCPTHO_RC0015CM_K3,VBPR:S","0","1809","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14669","5c75c5bf-9ac5-40b8-b456-a78483ecfeab","0","GW3RMUC10","PCPTHO_RC0015CM_K3,VCPR:S","0","1810","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14670","2bcb35cf-08af-4d0b-8b4e-5d94096f47bc","0","GW3RMUC10","PCPTHO_RC0015CM_K1,VCPR:S","0","1710","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14671","48d946e7-1232-4411-b66c-d71965897eaa","0","GW3RMUC10","PCPTHO_RC0015CM_K2,VCPR:S","0","1760","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14672","3bc2cd3d-7ae5-4a8e-b401-fbe118b9309d","0","GW3RMUC10","PCPTHO_RC0015CM_K3,VLPS:S","0","1802","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14673","a5a6872d-0fcd-470e-b227-6498fb50dd55","0","GW3RMUC10","PCPTHO_RC0015CM_K1,VLPS:S","0","1702","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","14674","6b7144c5-635d-4b35-89c0-9dc0b7de2c45","0","GW3RMUC10","PCPTHO_RC0015CM_K2,VLPS:S","0","1752","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24045","a648c5d8-7846-4346-ab2a-d2c296063bcc","0","GW3RMUC10","PCPTHO_RC0115CM_COMMON,ACCB:S","0","2054","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24046","e59fb56e-7a31-44c8-89c1-2045cf31b4d3","0","GW3RMUC10","PCPTHO_RC0115CM_K2,ANPU:S","0","2055","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24047","92c1a320-cd6a-4dc7-b236-a384fe0a1baa","0","GW3RMUC10","PCPTHO_RC0115CM_K3,ANPU:S","0","2056","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24048","368c8d49-b80e-4de7-afb2-089e09071519","0","GW3RMUC10","PCPTHO_RC0115CM_K1,ANPU:S","0","2057","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24049","14e3de35-afff-49a1-bf3a-34c9bb0c4469","0","GW3RMUC10","PCPTHO_RC0115CM_K4,ANPU:S","0","2058","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24050","b4fe3319-97fd-46f5-a48a-e8ba31667291","0","GW3RMUC10","PCPTHO_RC0115CM_COMMON,BALR:S","0","2059","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","24051","7dbd9f45-aa6f-430e-9325-c397567c032b","0","GW3RMUC10","PCPTHO_RC0115CM_COMMON,BCEC:S","0","2061","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24052","63650c54-85f1-41d6-96c4-baa9352d749f","0","GW3RMUC10","PCPTHO_RC0115CM_COMMON,BCNU:S","0","2062","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24053","85681391-e284-4533-a7a5-2e5a06a8ec2f","0","GW3RMUC10","PCPTHO_RC0115CM_COMMON,BCUF:S","0","2063","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
