"TABLE","PKEY","NAME","PROJECTID","SETID","PID","ADDRSLCT","ADDRESS","ALIAS","ALIASTYPE","P1","P2","P3","P4","P5","P6","P7","P8","TYPE","FORMAT","ISSCALE","SCALEOFFST","SCALEFACT","ISDEADBAND","DEADBAND","ISMODIFY","MSINPUT","MSOUTPUT","MSAUTOSUBS","MSUNIT"
"DESetAnalog","9475","91e81081-6d86-460a-b540-68568cce0fd8","0","GW3RMUC14","PCPTHO_RC0043CM_K3,IC:A","0","5153","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","9476","206a1930-6e35-4f50-a0d7-f804ec02c593","0","GW3RMUC14","PCPTHO_RC0043CM_K1,IC:A","0","5053","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","9477","ce4eac84-c7cc-4c3e-aaa2-c95df34a7603","0","GW3RMUC14","PCPTHO_RC0043CM_K2,IC:A","0","5103","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","9478","4c6fb36b-2e53-42a3-828e-029b3945b3b9","0","GW3RMUC14","PCPTHO_RC0043CM_K2,IN:A","0","5104","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9479","5a4166f8-005c-4653-9391-c54f6747bdbb","0","GW3RMUC14","PCPTHO_RC0043CM_K3,IN:A","0","5154","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9480","bffbcb7b-9c54-417a-9767-3a4c75589802","0","GW3RMUC14","PCPTHO_RC0043CM_K1,IN:A","0","5054","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9481","bfd5a287-b7a8-4e30-8ea2-c25778d2aeeb","0","GW3RMUC14","PCPTHO_RC0043CM_K2,PF:A","0","5110","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9482","36e0f898-9fca-46cd-91af-cba85366eec1","0","GW3RMUC14","PCPTHO_RC0043CM_K1,PF:A","0","5060","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9483","6692d1fe-08dc-4b82-80e3-d6caa43d554b","0","GW3RMUC14","PCPTHO_RC0043CM_K3,PF:A","0","5160","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9484","ab506ee7-29b7-4ea9-a30e-e6d61cc5f211","0","GW3RMUC14","PCPTHO_RC0043CM_K3,PSUM:A","0","5158","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","20","0","0","0","0","1","0"
"DESetAnalog","9485","d0950980-1de6-4cce-a23a-5fa8fd76908e","0","GW3RMUC14","PCPTHO_RC0043CM_K2,PSUM:A","0","5108","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","20","0","0","0","0","1","0"
"DESetAnalog","9486","2be7deaf-983c-4570-ae66-5321cea9673d","0","GW3RMUC14","PCPTHO_RC0043CM_K1,PSUM:A","0","5058","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","20","0","0","0","0","1","0"
"DESetAnalog","9487","c7a69b2d-7d37-4214-8922-0260e4763d1c","0","GW3RMUC14","PCPTHO_RC0043CM_K1,QSUM:A","0","5059","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","10","0","0","0","0","1","0"
"DESetAnalog","9488","5cda4711-03e0-4025-b0c2-7c55dc5e848b","0","GW3RMUC14","PCPTHO_RC0043CM_K3,QSUM:A","0","5159","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","10","0","0","0","0","1","0"
"DESetAnalog","9489","bb1d4592-cd57-4fb6-9a0c-781297b555b9","0","GW3RMUC14","PCPTHO_RC0043CM_K2,QSUM:A","0","5109","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","10","0","0","0","0","1","0"
"DESetAnalog","9490","c5eb3e0b-d496-46ee-9c56-62fc2b228eb8","0","GW3RMUC14","PCPTHO_RC0043CM_K3,VAB:A","0","5155","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9491","7d956fea-058f-451e-ac3d-3ce32bc8c6b1","0","GW3RMUC14","PCPTHO_RC0043CM_K1,VAB:A","0","5055","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9492","1a7db990-e3bd-46c4-9075-631c8694d5a8","0","GW3RMUC14","PCPTHO_RC0043CM_K2,VAB:A","0","5105","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9493","5d157539-f697-4a60-9d9b-dcf98ae9d017","0","GW3RMUC14","PCPTHO_RC0043CM_K3,VBC:A","0","5156","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9494","549a9eb6-a480-4c59-aadb-fbf41b72c1db","0","GW3RMUC14","PCPTHO_RC0043CM_K2,VBC:A","0","5106","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9495","1ea228af-fb6c-412d-83c4-8e6f3b3d88ca","0","GW3RMUC14","PCPTHO_RC0043CM_K1,VBC:A","0","5056","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9496","ca8e321f-bedb-402e-8ed2-4c53704ce89a","0","GW3RMUC14","PCPTHO_RC0043CM_K2,VCA:A","0","5107","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9497","ce731279-0437-40c5-84a3-47bf8280601a","0","GW3RMUC14","PCPTHO_RC0043CM_K3,VCA:A","0","5157","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9498","db58b05c-2a55-43f7-8769-ae66902516d1","0","GW3RMUC14","PCPTHO_RC0043CM_K1,VCA:A","0","5057","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9762","506dcc3c-232e-4edf-a2ae-6f9aca3a9b8a","0","GW3RMUC14","PCPTHO_RC0047CM_K1,VBC:A","0","5706","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9763","bb473ecb-1e9a-4d79-b110-a227f0c91d2d","0","GW3RMUC14","PCPTHO_RC0047CM_K3,VBC:A","0","5806","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9764","fec0faed-cefd-4bd4-b3ef-243d82a3a82e","0","GW3RMUC14","PCPTHO_RC0047CM_K4,VBC:A","0","5856","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9765","ad1e5d26-4064-49e4-b344-df744dae259a","0","GW3RMUC14","PCPTHO_RC0047CM_K4,VCA:A","0","5857","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9766","eea844f7-48b6-4718-b670-34c2adc99450","0","GW3RMUC14","PCPTHO_RC0047CM_K3,VCA:A","0","5807","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9767","9133239c-c7b9-4e9b-856e-4271c11332d1","0","GW3RMUC14","PCPTHO_RC0047CM_K1,VCA:A","0","5707","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9768","081845c8-5bac-479d-875e-582144f0ce21","0","GW3RMUC14","PCPTHO_RC0047CM_K2,VCA:A","0","5757","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9902","1c64fd9e-539a-4aaa-8b49-067adb0cacb6","0","GW3RMUC14","PCPTHO_RC0048CM_K4,IA:A","0","6501","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","9903","5c5e58dd-abeb-4cdc-9834-303cc2d8e4fb","0","GW3RMUC14","PCPTHO_RC0048CM_K1,IA:A","0","6351","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","9904","4dd91d10-09df-48e4-94ed-5b87015d4b51","0","GW3RMUC14","PCPTHO_RC0048CM_K2,IA:A","0","6401","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","9905","7a4c4b0b-bfdb-4ed5-a57a-8f7f5a2229a9","0","GW3RMUC14","PCPTHO_RC0048CM_K3,IA:A","0","6451","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","9906","8f9a8173-53e6-4838-b4b4-cbaab9616ca7","0","GW3RMUC14","PCPTHO_RC0048CM_K2,IB:A","0","6402","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","9907","efa4b849-e31a-4782-a137-78b0bd174748","0","GW3RMUC14","PCPTHO_RC0048CM_K1,IB:A","0","6352","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","9908","8dea642c-a8fc-4101-817a-f468a68ad3e8","0","GW3RMUC14","PCPTHO_RC0048CM_K3,IB:A","0","6452","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","9909","7b721f84-4f2c-47d2-8f61-3682dd62846d","0","GW3RMUC14","PCPTHO_RC0048CM_K4,IB:A","0","6502","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","9910","e04dd4d2-05c1-4eb2-b2f3-03419aedf94e","0","GW3RMUC14","PCPTHO_RC0048CM_K4,IC:A","0","6503","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","9911","3d7dccb1-4250-42d3-a3b4-4e65e1a77699","0","GW3RMUC14","PCPTHO_RC0048CM_K2,IC:A","0","6403","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","9912","4b14bc3c-7537-4f6c-a3c1-fd89d67609e6","0","GW3RMUC14","PCPTHO_RC0048CM_K1,IC:A","0","6353","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","9913","d924a369-4388-404d-aeb1-ac5907d70083","0","GW3RMUC14","PCPTHO_RC0048CM_K3,IC:A","0","6453","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","9914","eb8e7423-0040-4379-9956-6f80116c97db","0","GW3RMUC14","PCPTHO_RC0048CM_K4,IN:A","0","6504","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9915","5c4d0d50-258c-483d-96b0-0c77434d8fcb","0","GW3RMUC14","PCPTHO_RC0048CM_K1,IN:A","0","6354","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9916","9be83203-e1f5-430f-9f3b-0d52dcfb3019","0","GW3RMUC14","PCPTHO_RC0048CM_K2,IN:A","0","6404","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9917","5b43f830-49ec-4665-b8b8-a189d8cf5c55","0","GW3RMUC14","PCPTHO_RC0048CM_K3,IN:A","0","6454","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9918","f10a268c-be60-428c-aa91-f70482d5fe1c","0","GW3RMUC14","PCPTHO_RC0048CM_K4,PF:A","0","6510","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9919","87ac19ee-9b2d-4cce-b82c-ce0263c722a8","0","GW3RMUC14","PCPTHO_RC0048CM_K3,PF:A","0","6460","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9920","a79becba-2669-4d9a-9961-3299f42f4ff7","0","GW3RMUC14","PCPTHO_RC0048CM_K2,PF:A","0","6410","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9921","ca2cd7d5-f462-406b-9ede-04f069d76633","0","GW3RMUC14","PCPTHO_RC0048CM_K1,PF:A","0","6360","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9922","bab595ea-c0cc-47fd-8981-2b0f9ab27f9d","0","GW3RMUC14","PCPTHO_RC0048CM_K4,PSUM:A","0","6508","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","20","0","0","0","0","1","0"
"DESetAnalog","9923","b7072d95-e4c2-4ebe-b725-ee3c8c951e10","0","GW3RMUC14","PCPTHO_RC0048CM_K1,PSUM:A","0","6358","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","20","0","0","0","0","1","0"
"DESetAnalog","9924","08df351b-323e-4b90-91f9-e49f5aa57de5","0","GW3RMUC14","PCPTHO_RC0048CM_K2,PSUM:A","0","6408","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","20","0","0","0","0","1","0"
"DESetAnalog","9925","dbe8f7d8-91e4-4f22-b5a9-449153a797f2","0","GW3RMUC14","PCPTHO_RC0048CM_K3,PSUM:A","0","6458","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","20","0","0","0","0","1","0"
"DESetAnalog","9926","4a02ad3a-8e4d-4bbd-b522-c5377996f2bf","0","GW3RMUC14","PCPTHO_RC0048CM_K4,QSUM:A","0","6509","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","10","0","0","0","0","1","0"
"DESetAnalog","9927","418dd2ee-28cd-42f3-9208-66eaea440480","0","GW3RMUC14","PCPTHO_RC0048CM_K3,QSUM:A","0","6459","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","10","0","0","0","0","1","0"
"DESetAnalog","9928","e9597371-7fcb-4472-8a08-637398cb69c4","0","GW3RMUC14","PCPTHO_RC0048CM_K1,QSUM:A","0","6359","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","10","0","0","0","0","1","0"
"DESetAnalog","9929","7b949eff-e9ce-4a42-bb97-e703014a47a7","0","GW3RMUC14","PCPTHO_RC0048CM_K2,QSUM:A","0","6409","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","10","0","0","0","0","1","0"
"DESetAnalog","9930","1386c79a-dafa-4c52-9a7c-831de455e826","0","GW3RMUC14","PCPTHO_RC0048CM_K4,VAB:A","0","6505","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9931","90f6412d-bad9-4b69-9504-e6aa107ac15b","0","GW3RMUC14","PCPTHO_RC0048CM_K1,VAB:A","0","6355","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9932","e2f1451a-cd91-4198-8060-d770dc711a9e","0","GW3RMUC14","PCPTHO_RC0048CM_K2,VAB:A","0","6405","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9933","22244b2c-516d-46a8-a432-cb836d0e6929","0","GW3RMUC14","PCPTHO_RC0048CM_K3,VAB:A","0","6455","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9934","a6833edf-4df8-4bfa-b89e-00a8e62f1f1f","0","GW3RMUC14","PCPTHO_RC0048CM_K1,VBC:A","0","6356","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9935","547bb1bf-1fe5-437d-84bd-502c27b45da7","0","GW3RMUC14","PCPTHO_RC0048CM_K4,VBC:A","0","6506","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9936","d15b70c2-f682-4678-bfc2-6d9788f33180","0","GW3RMUC14","PCPTHO_RC0048CM_K2,VBC:A","0","6406","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9937","ecff615b-f9e6-4392-9324-c54f4453da01","0","GW3RMUC14","PCPTHO_RC0048CM_K3,VBC:A","0","6456","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9938","f18b3e58-abdb-4803-8c14-b46986661f53","0","GW3RMUC14","PCPTHO_RC0048CM_K3,VCA:A","0","6457","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9939","e22ea4ed-e5bf-47b7-8407-ed39b2c8e7d8","0","GW3RMUC14","PCPTHO_RC0048CM_K2,VCA:A","0","6407","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9940","03cdfbde-679b-42d5-b45e-03823d45f372","0","GW3RMUC14","PCPTHO_RC0048CM_K4,VCA:A","0","6507","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","9941","746713a4-dc3d-43f3-927a-764653795df4","0","GW3RMUC14","PCPTHO_RC0048CM_K1,VCA:A","0","6357","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10405","190fd333-1aa7-4d09-8bd6-bb1e947694d3","0","GW3RMUC14","PCPTHO_RC0051CM_K1,IA:A","0","7001","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","10406","542a7089-c963-4217-b5d0-d20f82af7d1c","0","GW3RMUC14","PCPTHO_RC0051CM_K2,IA:A","0","7051","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
