"TABLE","PKEY","NAME","PROJECTID","SETID","PID","ADDRSLCT","ADDRESS","ALIAS","ALIASTYPE","P1","P2","P3","P4","P5","P6","P7","P8","TYPE","FORMAT","ISMODIFY","MSINPUT","MSOUTPUT","MSAUTOSUBS"
"DESetStatus","24266","c661cd47-092f-4e07-a899-1bd3d1d12c62","0","GW3RMUC32","PCPTHO_RC0109CM_K4,LBS:S","0","36","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","24267","ddcd696e-8819-43ca-af89-0206c1bf385c","0","GW3RMUC32","PCPTHO_RC0109CM_COMMON,NACP:S","0","38","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24268","0c6231a5-16cf-49a2-829b-74036ab0c26e","0","GW3RMUC32","PCPTHO_RC0109CM_K1,PKABC:S","0","39","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24269","93bdba63-342a-4dc2-a1c3-cc132b1b61b6","0","GW3RMUC32","PCPTHO_RC0109CM_K3,PKABC:S","0","40","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24270","82b0c6d8-10bf-4cb7-9e38-f75982bcbe20","0","GW3RMUC32","PCPTHO_RC0109CM_K2,PKABC:S","0","41","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24271","d38ef3cd-3033-40ff-894a-9053a5a89ec8","0","GW3RMUC32","PCPTHO_RC0109CM_K4,PKABC:S","0","42","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24272","010a3daa-935c-40dd-9c6e-25369a153e1e","0","GW3RMUC32","PCPTHO_RC0109CM_K4,PKPA:S","0","43","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24273","0bb2f7b1-5bf2-481a-aad1-4fc2da1ed115","0","GW3RMUC32","PCPTHO_RC0109CM_K1,PKPA:S","0","44","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24274","3eb52c77-c1be-434c-9684-f9338da8b15b","0","GW3RMUC32","PCPTHO_RC0109CM_K2,PKPA:S","0","45","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24275","1a469cbc-95b5-4a0e-9f60-7141b62a4459","0","GW3RMUC32","PCPTHO_RC0109CM_K3,PKPA:S","0","46","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24276","1851431e-ee3a-4e21-8185-731f225c648b","0","GW3RMUC32","PCPTHO_RC0109CM_K2,PKPB:S","0","47","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24277","2fa23960-bcc7-4785-9d71-66b3f7680cd2","0","GW3RMUC32","PCPTHO_RC0109CM_K4,PKPB:S","0","48","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24278","5614166a-e387-4fe2-a30d-7f042717d10e","0","GW3RMUC32","PCPTHO_RC0109CM_K1,PKPB:S","0","49","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24279","ec846891-35cc-4e34-8fad-888ed388b77d","0","GW3RMUC32","PCPTHO_RC0109CM_K3,PKPB:S","0","50","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24280","8f2e7b8c-9e1e-41e5-83f5-b2c69f776229","0","GW3RMUC32","PCPTHO_RC0109CM_K1,PKPC:S","0","51","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24281","f378cafa-6b8f-4073-bc26-c1040233e0cf","0","GW3RMUC32","PCPTHO_RC0109CM_K2,PKPC:S","0","52","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24282","93c4e7e2-ce74-403c-884d-5d64847e7fbe","0","GW3RMUC32","PCPTHO_RC0109CM_K3,PKPC:S","0","53","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24283","8ee7b74b-0a62-496c-973c-ecd9d5fe5f12","0","GW3RMUC32","PCPTHO_RC0109CM_K4,PKPC:S","0","54","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24284","64830887-65d8-4d5a-98a7-93323374f99a","0","GW3RMUC32","PCPTHO_RC0109CM_K3,PKPN:S","0","55","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24285","979d255a-00a7-49a8-9d57-ce40e892b4d2","0","GW3RMUC32","PCPTHO_RC0109CM_K1,PKPN:S","0","56","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24286","e55d9c5d-6222-4c0b-a3fb-4e5826cd066d","0","GW3RMUC32","PCPTHO_RC0109CM_K2,PKPN:S","0","57","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24287","f6e43b48-cfbe-4426-a7a6-6d110c39270b","0","GW3RMUC32","PCPTHO_RC0109CM_K4,PKPN:S","0","58","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24288","d6424dd4-f001-482d-8a50-2705d2fa93fa","0","GW3RMUC32","PCPTHO_RC0109CM_T2,SFAL:S","0","59","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24289","65eac23d-8a8a-4398-b3e3-3326e568154d","0","GW3RMUC32","PCPTHO_RC0109CM_K1,SFAL:S","0","60","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24290","b1227d34-1a1f-4b12-aaff-ae23c2242305","0","GW3RMUC32","PCPTHO_RC0109CM_K4,SFAL:S","0","61","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24291","071f4d9b-59c3-4003-b8b0-019a86c1a707","0","GW3RMUC32","PCPTHO_RC0109CM_T1,SFAL:S","0","62","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24292","c5138639-e250-4289-9f3c-0af25be499ef","0","GW3RMUC32","PCPTHO_RC0109CM_K3,SFAL:S","0","63","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24293","d9df335b-038b-4c03-974c-4a7d1c04814a","0","GW3RMUC32","PCPTHO_RC0109CM_K2,SFAL:S","0","64","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24294","7dd7813d-8efe-40f3-a4d4-0c1c7eea793f","0","GW3RMUC32","PCPTHO_RC0109CM_K2,VAPR:S","0","65","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24295","221365d7-9c84-47e0-8fef-ac2ec5e81062","0","GW3RMUC32","PCPTHO_RC0109CM_K1,VAPR:S","0","66","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24296","f3d95900-d2bc-40e7-8525-98fdc1f419b5","0","GW3RMUC32","PCPTHO_RC0109CM_K4,VAPR:S","0","67","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24297","1aae05bc-4d8e-4f78-97b1-b0860c5a900c","0","GW3RMUC32","PCPTHO_RC0109CM_K3,VAPR:S","0","68","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24298","8347d0a8-cc20-4350-9c42-b8b1a0f7e7c2","0","GW3RMUC32","PCPTHO_RC0109CM_K3,VBPR:S","0","69","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24299","1b188d4e-6b55-4482-a71f-9bfbf1676b44","0","GW3RMUC32","PCPTHO_RC0109CM_K4,VBPR:S","0","70","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24300","8addc4d3-58cd-4045-a8b2-b67fab9baba9","0","GW3RMUC32","PCPTHO_RC0109CM_K2,VBPR:S","0","71","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24301","be45a71d-0078-44aa-accd-23799a9ca331","0","GW3RMUC32","PCPTHO_RC0109CM_K1,VBPR:S","0","72","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24302","ebb6c83b-209a-42d8-b172-f94fcc5b01dc","0","GW3RMUC32","PCPTHO_RC0109CM_K1,VCPR:S","0","73","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24303","9f5a283d-b916-41b6-b703-2eccf84d5d13","0","GW3RMUC32","PCPTHO_RC0109CM_K3,VCPR:S","0","74","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24304","3b553d7c-141b-4277-97e5-aff083c9e822","0","GW3RMUC32","PCPTHO_RC0109CM_K4,VCPR:S","0","75","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24305","fde40c5d-b44a-44de-94c3-ec72a02f19e8","0","GW3RMUC32","PCPTHO_RC0109CM_K2,VCPR:S","0","76","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24306","bef096e4-f4d7-4fc1-9da7-ffd6bc0b05ad","0","GW3RMUC32","PCPTHO_RC0110CM_K1,BALR:S","0","77","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24307","5c58fc29-0813-4c67-b41f-8de0a2574586","0","GW3RMUC32","PCPTHO_RC0110CM_K2,BALR:S","0","78","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24308","8d07831b-a7f2-4a4d-a2ab-d72900787953","0","GW3RMUC32","PCPTHO_RC0110CM_K3,BALR:S","0","79","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24309","ec3a3d41-5c66-4ca4-a538-ad0179ddaa13","0","GW3RMUC32","PCPTHO_RC0110CM_K3,DC24:S","0","80","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24310","f27d3fe4-16ef-4ca2-b1b9-95f2a77ff05e","0","GW3RMUC32","PCPTHO_RC0110CM_K1,DC24:S","0","81","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24311","8a00db35-683a-46e3-8bb0-8de85a66f650","0","GW3RMUC32","PCPTHO_RC0110CM_K2,DC24:S","0","82","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24312","85646c2f-7e9a-4f86-9cef-8c2b29dbe0df","0","GW3RMUC32","PCPTHO_RC0110CM_COMMON,DCCB:S","0","83","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24313","b03931d5-08d5-4a65-ab7a-f43014756370","0","GW3RMUC32","PCPTHO_RC0110CM_COMMON,DOOR:S","0","84","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24314","00cbc280-18b6-403c-b4b0-2200e80156d1","0","GW3RMUC32","PCPTHO_RC0110CM_K3,ES:S","0","85","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","24315","1f6409c1-1cb3-4e0b-a516-12ebefcb64cf","0","GW3RMUC32","PCPTHO_RC0110CM_K1,ES:S","0","87","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","24316","40a57802-ac01-4d22-bcae-ef9144c96b33","0","GW3RMUC32","PCPTHO_RC0110CM_K2,ES:S","0","89","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","24317","cb8b6d38-591c-49e5-8f58-73c596a91028","0","GW3RMUC32","PCPTHO_RC0110CM_K1,FI:S","0","91","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24318","481d1951-3ebb-4557-9cfb-963d725a05b0","0","GW3RMUC32","PCPTHO_RC0110CM_K2,FI:S","0","92","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24319","30ad3721-4493-4028-b7e2-b3927e0eba8f","0","GW3RMUC32","PCPTHO_RC0110CM_K3,FI:S","0","93","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24320","db0e9d60-b3ed-4518-865f-091508033d4b","0","GW3RMUC32","PCPTHO_RC0110CM_K3,LBS:S","0","94","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","24321","8d65b91d-8e20-4a97-8dca-f41c80d225f3","0","GW3RMUC32","PCPTHO_RC0110CM_K1,LBS:S","0","96","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","24322","819b05d5-4e0e-42e4-a0d8-feab8ba38439","0","GW3RMUC32","PCPTHO_RC0110CM_K2,LBS:S","0","98","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","24323","9f058ff7-cc5a-46a0-a36b-3926ca635809","0","GW3RMUC32","PCPTHO_RC0110CM_COMMON,NACP:S","0","100","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24324","2d758abe-4d18-46fb-b284-8eccb7f0b47a","0","GW3RMUC32","PCPTHO_RC0110CM_K3,PKABC:S","0","101","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24325","99c8265e-47db-4d84-a72f-2f6196037069","0","GW3RMUC32","PCPTHO_RC0110CM_K2,PKABC:S","0","102","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24326","a268a8a1-658f-4889-8a70-823786d53bfc","0","GW3RMUC32","PCPTHO_RC0110CM_K1,PKABC:S","0","103","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24327","b4004056-dee9-44cb-bcc0-f24992dbf7f5","0","GW3RMUC32","PCPTHO_RC0110CM_K2,PKPA:S","0","104","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24328","9f53841d-2720-47b6-a691-47c705ed6860","0","GW3RMUC32","PCPTHO_RC0110CM_K1,PKPA:S","0","105","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24329","bbcac307-ef5d-4ca9-9b6a-ebaa971fa281","0","GW3RMUC32","PCPTHO_RC0110CM_K3,PKPA:S","0","106","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24330","5f864422-3673-40eb-ad92-18fdcbfc4da0","0","GW3RMUC32","PCPTHO_RC0110CM_K1,PKPB:S","0","107","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24331","bcc7baac-5c8c-4fe2-b309-502e356f1a7a","0","GW3RMUC32","PCPTHO_RC0110CM_K3,PKPB:S","0","108","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24332","3b6453f9-02f4-4cec-ad05-c429addbc5c3","0","GW3RMUC32","PCPTHO_RC0110CM_K2,PKPB:S","0","109","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24333","30cb41dc-21f3-4aa5-af23-d6890a683815","0","GW3RMUC32","PCPTHO_RC0110CM_K2,PKPC:S","0","110","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24334","c8cc97ad-bfde-4e28-836a-b8936abcc16b","0","GW3RMUC32","PCPTHO_RC0110CM_K3,PKPC:S","0","111","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24335","0415406d-c3db-4857-9cac-773db6c44f13","0","GW3RMUC32","PCPTHO_RC0110CM_K1,PKPC:S","0","112","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24336","a9b56563-0e27-4544-82b1-e92ea3d1a66f","0","GW3RMUC32","PCPTHO_RC0110CM_K2,PKPN:S","0","113","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24337","38ef1d10-7812-4b27-8925-a429992d2e1f","0","GW3RMUC32","PCPTHO_RC0110CM_K3,PKPN:S","0","114","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24338","de16b013-e417-414f-82bf-a6f69bec9055","0","GW3RMUC32","PCPTHO_RC0110CM_K1,PKPN:S","0","115","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24339","eadbcb77-e58a-42bb-a369-e544add58f7c","0","GW3RMUC32","PCPTHO_RC0110CM_K2,SFAL:S","0","116","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24340","7ec03391-37f7-4400-8f86-90ddeebd705c","0","GW3RMUC32","PCPTHO_RC0110CM_K1,SFAL:S","0","117","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24341","6dd75722-f04c-4886-8fd4-1d814483da2a","0","GW3RMUC32","PCPTHO_RC0110CM_K3,SFAL:S","0","118","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24342","311eb877-2370-4117-be11-dd4cd66ffdf8","0","GW3RMUC32","PCPTHO_RC0110CM_K3,VAPR:S","0","119","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24343","c8244e03-ffc7-4a7f-80e6-baf0b9043d76","0","GW3RMUC32","PCPTHO_RC0110CM_K1,VAPR:S","0","120","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24344","9ea6a0c2-3863-4eb2-9797-ff38084a2a3a","0","GW3RMUC32","PCPTHO_RC0110CM_K2,VAPR:S","0","121","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24345","78ee3eeb-03a3-4c27-9a79-53802e663584","0","GW3RMUC32","PCPTHO_RC0110CM_K2,VBPR:S","0","122","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24346","cc1f1afe-07a8-4993-b403-1636480b54ab","0","GW3RMUC32","PCPTHO_RC0110CM_K3,VBPR:S","0","123","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24347","bb6fb890-f0c6-4e27-a10a-b80eccb751e0","0","GW3RMUC32","PCPTHO_RC0110CM_K1,VBPR:S","0","124","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24348","5e7d83f7-2731-4770-83f7-468c4963eac1","0","GW3RMUC32","PCPTHO_RC0110CM_K3,VCPR:S","0","125","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24349","6ef6ad4d-5ec8-46d5-89ff-fd915f59ecd9","0","GW3RMUC32","PCPTHO_RC0110CM_K2,VCPR:S","0","126","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","24350","a02a33c7-4712-4e9f-badd-786c05d8c462","0","GW3RMUC32","PCPTHO_RC0110CM_K1,VCPR:S","0","127","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
