"TABLE","PKEY","NAME","PROJECTID","SETID","PID","ADDRSLCT","ADDRESS","ALIAS","ALIASTYPE","P1","P2","P3","P4","P5","P6","P7","P8","TYPE","FORMAT","ISSCALE","SCALEOFFST","SCALEFACT","ISDEADBAND","DEADBAND","ISMODIFY","MSINPUT","MSOUTPUT","MSAUTOSUBS","MSUNIT"
"DESetAnalog","14683","ef5e3666-d750-4350-b4cb-5e7ed246961b","0","GW3RMUC30","PCPTHO_RC0104CM_K4,PF:A","0","5210","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14684","3d9b26cf-2f0e-4537-8dcb-3b7b4c150a98","0","GW3RMUC30","PCPTHO_RC0104CM_K3,PF:A","0","5160","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14685","1e030d97-b356-4e9e-b2ae-7075a36ee04d","0","GW3RMUC30","PCPTHO_RC0104CM_K2,PF:A","0","5110","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14686","38d93438-af01-45fa-a6a6-83d5e9f16fb5","0","GW3RMUC30","PCPTHO_RC0104CM_K1,PSUM:A","0","5058","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14687","e340db4f-a930-4dd6-ac1a-3ec77fb6c424","0","GW3RMUC30","PCPTHO_RC0104CM_K2,PSUM:A","0","5108","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14688","4d3eff6e-26a1-46e0-9235-2d02d77f9b8b","0","GW3RMUC30","PCPTHO_RC0104CM_K3,PSUM:A","0","5158","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14689","778a7196-f73c-4bdf-8824-92d448eb50c7","0","GW3RMUC30","PCPTHO_RC0104CM_K4,PSUM:A","0","5208","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14690","100355b7-b41a-48f5-9db7-6520f9078498","0","GW3RMUC30","PCPTHO_RC0104CM_K1,QSUM:A","0","5059","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14691","cd98a4e9-62a1-427a-9da2-884c34f1e166","0","GW3RMUC30","PCPTHO_RC0104CM_K4,QSUM:A","0","5209","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14692","23fb3f4c-f025-4ac7-99fe-f3ea722a9d76","0","GW3RMUC30","PCPTHO_RC0104CM_K2,QSUM:A","0","5109","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14693","713027f0-6e55-49c2-813a-a61fe9d53d6a","0","GW3RMUC30","PCPTHO_RC0104CM_K3,QSUM:A","0","5159","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14694","767d6d1b-fcc8-4ae6-a934-810fc43257d5","0","GW3RMUC30","PCPTHO_RC0104CM_K1,VAB:A","0","5055","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14695","24108b54-8442-47b6-91f7-bb16fb1357bb","0","GW3RMUC30","PCPTHO_RC0104CM_K2,VAB:A","0","5105","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14696","42b6475e-20a9-4e44-83b1-bf4aedd4c192","0","GW3RMUC30","PCPTHO_RC0104CM_K3,VAB:A","0","5155","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14697","4bfb97ab-4798-41ee-897e-5bb72090dda8","0","GW3RMUC30","PCPTHO_RC0104CM_K4,VAB:A","0","5205","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14698","406cabfd-9074-4ac5-aff3-81bc5b3dda99","0","GW3RMUC30","PCPTHO_RC0104CM_K2,VBC:A","0","5106","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14699","c2e6a6ce-1a24-4a33-829b-3fa09d6cc101","0","GW3RMUC30","PCPTHO_RC0104CM_K1,VBC:A","0","5056","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14700","f164e8d7-f578-4146-a88c-086b450a4131","0","GW3RMUC30","PCPTHO_RC0104CM_K3,VBC:A","0","5156","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14701","34dd3740-92ea-496d-bf30-ef5be15965bf","0","GW3RMUC30","PCPTHO_RC0104CM_K4,VBC:A","0","5206","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14702","b2a06a5d-d609-4979-8fc2-033b3a87378e","0","GW3RMUC30","PCPTHO_RC0104CM_K4,VCA:A","0","5207","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14703","f9ce69e4-4016-46b3-80e6-9ba6167516a3","0","GW3RMUC30","PCPTHO_RC0104CM_K3,VCA:A","0","5157","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14704","4122b602-405a-4c95-8594-f7b1c60fe45d","0","GW3RMUC30","PCPTHO_RC0104CM_K1,VCA:A","0","5057","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14705","093d03c6-d869-43b3-94a5-411234d4ae5a","0","GW3RMUC30","PCPTHO_RC0104CM_K2,VCA:A","0","5107","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17628","8c9f899a-b07e-4133-8b3f-5fab55a07e60","0","GW3RMUC30","PCPTHO_RC0108CM_K1,IA:A","0","5211","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17637","c5a2d154-6d39-4a14-a48c-2fb46cfb9e8e","0","GW3RMUC30","PCPTHO_RC0108CM_K2,IA:A","0","5212","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17638","31cf7acd-d844-444d-b15e-33c36fbc9c7a","0","GW3RMUC30","PCPTHO_RC0108CM_K3,IA:A","0","5213","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17647","cecee583-ae6a-4a26-9b8d-dd96198cdac1","0","GW3RMUC30","PCPTHO_RC0108CM_K4,IA:A","0","5214","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17648","c28da731-ff4b-476e-ae13-277818febd9e","0","GW3RMUC30","PCPTHO_RC0108CM_K3,IB:A","0","5215","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17657","92ef0852-4204-4f01-95aa-2b0a885721c2","0","GW3RMUC30","PCPTHO_RC0108CM_K2,IB:A","0","5216","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17658","96dd261d-e253-4cc3-be80-0dd3ac8c679f","0","GW3RMUC30","PCPTHO_RC0108CM_K4,IB:A","0","5217","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17667","7bc9eeb9-ec5d-42fc-a120-f08a7bf321a6","0","GW3RMUC30","PCPTHO_RC0108CM_K1,IB:A","0","5218","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17668","77d71183-e760-442e-b0a8-0304c26f0b5d","0","GW3RMUC30","PCPTHO_RC0108CM_K1,IC:A","0","5219","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17677","01f3882b-3767-457f-8936-516dc83b33a1","0","GW3RMUC30","PCPTHO_RC0108CM_K3,IC:A","0","5220","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17678","7aff50fa-e7fc-4a9f-87cf-d51b9c3fc502","0","GW3RMUC30","PCPTHO_RC0108CM_K2,IC:A","0","5221","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17687","d8e8521b-b58d-4df3-a72c-405bcecdb155","0","GW3RMUC30","PCPTHO_RC0108CM_K4,IC:A","0","5222","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17688","16886fd3-2a05-4010-b7bd-9a580e2ceae8","0","GW3RMUC30","PCPTHO_RC0108CM_K1,PSUM:A","0","5223","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17697","5ab02fbb-e5b9-4478-968c-aa568d180f91","0","GW3RMUC30","PCPTHO_RC0108CM_K2,PSUM:A","0","5224","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17698","3f741e50-06e5-4d42-ade6-8076cc565234","0","GW3RMUC30","PCPTHO_RC0108CM_K3,PSUM:A","0","5225","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17707","cc855202-9c10-4842-affa-467581f20369","0","GW3RMUC30","PCPTHO_RC0108CM_K4,PSUM:A","0","5226","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17708","49209f0c-2851-423b-9d4b-3bdbdfe7377a","0","GW3RMUC30","PCPTHO_RC0108CM_K1,QSUM:A","0","5227","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17717","576322d9-2e6e-4876-9af9-848a6ea85dd2","0","GW3RMUC30","PCPTHO_RC0108CM_K4,QSUM:A","0","5228","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17723","86e7d156-f686-475a-8847-1c5ca2ffe620","0","GW3RMUC30","PCPTHO_RC0108CM_K2,QSUM:A","0","5229","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17727","44b55eda-9407-4595-b0ad-560da9c12393","0","GW3RMUC30","PCPTHO_RC0108CM_K3,QSUM:A","0","5230","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17736","258efb37-9cbf-4c7e-91c2-f9bdb9849b9c","0","GW3RMUC30","PCPTHO_RC0112CM_K1,IA:A","0","5231","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17745","5e32c062-8feb-4809-9ed0-67c77c2d5e4b","0","GW3RMUC30","PCPTHO_RC0112CM_K2,IA:A","0","5232","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17754","eeb32530-f7ff-4e9c-af8d-d7525c772f35","0","GW3RMUC30","PCPTHO_RC0112CM_K3,IA:A","0","5233","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17763","61a6fb02-8ff7-44e3-88ef-f0036c0e91b9","0","GW3RMUC30","PCPTHO_RC0112CM_K5,IA:A","0","5234","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17772","4dfdbb35-008c-4f0b-bb92-434073d2bd24","0","GW3RMUC30","PCPTHO_RC0112CM_K4,IA:A","0","5235","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17781","3421801d-5cc0-4fc6-aae2-62572b8733d1","0","GW3RMUC30","PCPTHO_RC0112CM_K3,IB:A","0","5236","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17790","3665dfdc-b481-49fa-8ac1-5281133dcffc","0","GW3RMUC30","PCPTHO_RC0112CM_K5,IB:A","0","5237","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17799","6e6f72c3-73c4-4d94-ae2f-23db4e043e5a","0","GW3RMUC30","PCPTHO_RC0112CM_K1,IB:A","0","5238","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17808","6e119692-f2d7-4fb2-8b87-1651e5e12c17","0","GW3RMUC30","PCPTHO_RC0112CM_K4,IB:A","0","5239","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17817","d0e847fd-6cf5-4c9f-94c3-552787e017b3","0","GW3RMUC30","PCPTHO_RC0112CM_K2,IB:A","0","5240","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17818","45b6a8d8-1b37-47bf-ab9b-34bafc9400af","0","GW3RMUC30","PCPTHO_RC0112CM_K3,IC:A","0","5241","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17827","3a744001-a642-4051-ba2f-bbacf22f4373","0","GW3RMUC30","PCPTHO_RC0112CM_K4,IC:A","0","5242","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17836","3b3c1139-39d9-4439-a8e1-d054761f4f25","0","GW3RMUC30","PCPTHO_RC0112CM_K2,IC:A","0","5243","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17845","bddc923c-30ac-4dcc-9b66-dea223e708b9","0","GW3RMUC30","PCPTHO_RC0112CM_K5,IC:A","0","5244","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17930","1f745ef3-64ef-4183-a04c-73e27753bffb","0","GW3RMUC30","PCPTHO_RC0112CM_K1,IC:A","0","5245","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17936","ee658d36-0f40-41b0-bea7-ae1631e003f1","0","GW3RMUC30","PCPTHO_RC0112CM_K5,PSUM:A","0","5246","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17937","7784d95f-d56d-46dd-8a5e-d5f2dc342388","0","GW3RMUC30","PCPTHO_RC0112CM_K1,PSUM:A","0","5247","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17938","8263b4f6-ce7c-4e54-9fd7-0657540b5e6f","0","GW3RMUC30","PCPTHO_RC0112CM_K3,PSUM:A","0","5248","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17939","6bf4d025-b95a-4335-ba3f-4ce0f40c8f7b","0","GW3RMUC30","PCPTHO_RC0112CM_K4,PSUM:A","0","5249","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17940","9200231e-7f57-4c74-824b-5ceb4d5e4ea1","0","GW3RMUC30","PCPTHO_RC0112CM_K2,PSUM:A","0","5250","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17941","7f4a8d7f-60be-4cd9-8b72-5dc11d8b9ce2","0","GW3RMUC30","PCPTHO_RC0112CM_K3,QSUM:A","0","5251","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17942","0c3e9773-bf04-4fa7-b48c-14fd1e1e9035","0","GW3RMUC30","PCPTHO_RC0112CM_K5,QSUM:A","0","5252","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17943","94ec3f46-10d6-4e97-a955-fddf9a9a6950","0","GW3RMUC30","PCPTHO_RC0112CM_K1,QSUM:A","0","5253","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17944","772d3f26-b0ca-4f88-b79d-6f58e6b1926b","0","GW3RMUC30","PCPTHO_RC0112CM_K2,QSUM:A","0","5254","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17945","0cf994bc-c9cf-4e70-ad0e-c0397345f604","0","GW3RMUC30","PCPTHO_RC0112CM_K4,QSUM:A","0","5255","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17946","0b814399-5b12-41b5-a876-3d79c913f394","0","GW3RMUC30","PCPTHO_RC0113CM_K1,IA:A","0","5256","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17947","881a529e-84c6-420e-8621-322cd06ab7cc","0","GW3RMUC30","PCPTHO_RC0113CM_K4,IA:A","0","5257","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17948","04cc71b1-f4a2-4577-ae90-7e5d867020c7","0","GW3RMUC30","PCPTHO_RC0113CM_K3,IA:A","0","5258","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17949","2e48c31b-e2e2-4f4f-ba91-d0ff2a546ec9","0","GW3RMUC30","PCPTHO_RC0113CM_K2,IA:A","0","5259","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17950","80b00d26-35ea-4444-a947-0f85e12162dc","0","GW3RMUC30","PCPTHO_RC0113CM_K4,IB:A","0","5260","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17951","7215517f-a372-4f98-bcc7-30124c7bebbf","0","GW3RMUC30","PCPTHO_RC0113CM_K1,IB:A","0","5261","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17952","90b6e184-df28-496b-a96f-771ffe427a2f","0","GW3RMUC30","PCPTHO_RC0113CM_K3,IB:A","0","5262","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17953","be9f0598-53c9-4fe3-93b3-43a24afa3e1c","0","GW3RMUC30","PCPTHO_RC0113CM_K2,IB:A","0","5263","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17954","aa4e311a-a231-4c22-a582-76892c6e1950","0","GW3RMUC30","PCPTHO_RC0113CM_K3,IC:A","0","5264","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17955","d21d2a59-9b06-4051-9af0-daa8deb5b615","0","GW3RMUC30","PCPTHO_RC0113CM_K4,IC:A","0","5265","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17956","56bcc07e-26a7-4edf-8439-5b92a0fecac4","0","GW3RMUC30","PCPTHO_RC0113CM_K1,IC:A","0","5266","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17957","f63e98e2-0bff-4dd0-807f-f3fe34234d42","0","GW3RMUC30","PCPTHO_RC0113CM_K2,IC:A","0","5267","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17958","c5b96f35-ba88-44a2-9892-f3e8b00a2ea3","0","GW3RMUC30","PCPTHO_RC0113CM_K1,PSUM:A","0","5268","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17959","57944aa3-48bb-4754-8021-ac7532938d4e","0","GW3RMUC30","PCPTHO_RC0113CM_K4,PSUM:A","0","5269","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17960","9af07e12-468f-4835-9ef2-2244522902b4","0","GW3RMUC30","PCPTHO_RC0113CM_K2,PSUM:A","0","5270","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17961","33977c40-55cd-45b9-a6a5-a27385371adc","0","GW3RMUC30","PCPTHO_RC0113CM_K3,PSUM:A","0","5271","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17962","c5918f8c-c303-4c68-9e5d-bd3d8a51cb43","0","GW3RMUC30","PCPTHO_RC0113CM_K4,QSUM:A","0","5272","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17963","dc5396b1-46a5-4d66-a61e-646ead7fbc12","0","GW3RMUC30","PCPTHO_RC0113CM_K2,QSUM:A","0","5273","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17964","a7561bd0-537f-4b00-92c6-3c4e92f9e419","0","GW3RMUC30","PCPTHO_RC0113CM_K1,QSUM:A","0","5274","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17965","4812fb0f-4260-4887-a30e-f87ebc4d51b6","0","GW3RMUC30","PCPTHO_RC0113CM_K3,QSUM:A","0","5275","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17966","316acd11-3392-46fe-8bdb-d37872ca626b","0","GW3RMUC30","PCPTHO_RC0114CM_K1,IA:A","0","5276","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17967","6ddc6339-02bb-4f0f-bd2f-7b23886f2972","0","GW3RMUC30","PCPTHO_RC0114CM_K2,IA:A","0","5277","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17968","d76cca35-3887-4a36-899e-07bcca69ae2b","0","GW3RMUC30","PCPTHO_RC0114CM_K4,IA:A","0","5278","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17969","fc63e105-79c6-4542-8f9d-71e38900f4b7","0","GW3RMUC30","PCPTHO_RC0114CM_K3,IA:A","0","5279","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17970","984c94e8-5bb4-46cc-99a9-fb68619821e6","0","GW3RMUC30","PCPTHO_RC0114CM_K3,IB:A","0","5280","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17971","17e90a83-ddb1-40b4-9115-aa0ac35cfc8e","0","GW3RMUC30","PCPTHO_RC0114CM_K4,IB:A","0","5281","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
