"TABLE","PKEY","NAME","PROJECTID","SETID","PID","ADDRSLCT","ADDRESS","ALIAS","ALIASTYPE","P1","P2","P3","P4","P5","P6","P7","P8","TYPE","FORMAT","ISSCALE","SCALEOFFST","SCALEFACT","ISDEADBAND","DEADBAND","ISMODIFY","MSINPUT","MSOUTPUT","MSAUTOSUBS","MSUNIT"
"DESetAnalog","9120","a2fa0a10-25f1-4173-bb96-b8458c6934e2","0","GW3RMUC10","PCPTHO_RC0015CM_K3,AGLA:A","0","40","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","9121","e01e72b2-2853-4319-8d93-7792a66cd201","0","GW3RMUC10","PCPTHO_RC0015CM_K1,AGLA:A","0","41","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","9122","1b2d5462-2583-4d72-a988-45073c9b47ca","0","GW3RMUC10","PCPTHO_RC0015CM_K2,AGLA:A","0","42","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","9123","89119171-2a26-43ad-908b-7c79b73f73a8","0","GW3RMUC10","PCPTHO_RC0015CM_K2,AGLB:A","0","43","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","9124","852b99bc-3d82-48f7-9cc3-5a662294d197","0","GW3RMUC10","PCPTHO_RC0015CM_K3,AGLB:A","0","44","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","9125","e93f01da-282d-400b-b545-06f43381b824","0","GW3RMUC10","PCPTHO_RC0015CM_K1,AGLB:A","0","45","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","9126","bae05d67-102d-4533-a3ea-57efce119f1a","0","GW3RMUC10","PCPTHO_RC0015CM_K2,AGLC:A","0","46","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","9127","5b131c6e-10ec-4132-8857-2e6b3596d599","0","GW3RMUC10","PCPTHO_RC0015CM_K1,AGLC:A","0","47","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","9128","a8f673df-f268-426f-87ef-4cbcd4c37358","0","GW3RMUC10","PCPTHO_RC0015CM_K3,AGLC:A","0","48","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","9129","f2820e97-67be-4cac-9597-a9a685b0f987","0","GW3RMUC10","PCPTHO_RC0015CM_K3,IA:A","0","5801","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","1","0"
"DESetAnalog","9130","c68db889-fcf6-4175-bc80-4bba444a1573","0","GW3RMUC10","PCPTHO_RC0015CM_K1,IA:A","0","5701","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","1","0"
"DESetAnalog","9131","a7cb7e08-c434-418d-a25b-c2a51dd92ca8","0","GW3RMUC10","PCPTHO_RC0015CM_K2,IA:A","0","5751","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","1","0"
"DESetAnalog","9132","94da6d58-e3b0-449a-8601-50ccf999c52f","0","GW3RMUC10","PCPTHO_RC0015CM_K3,IB:A","0","5802","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","1","0"
"DESetAnalog","9133","3ee3ae2f-c0e9-46af-8ab0-a686d1c40247","0","GW3RMUC10","PCPTHO_RC0015CM_K1,IB:A","0","5702","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","1","0"
"DESetAnalog","9134","a0c5ca17-6af3-4253-89b8-13984ac313b0","0","GW3RMUC10","PCPTHO_RC0015CM_K2,IB:A","0","5752","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","1","0"
"DESetAnalog","9135","6c8cf7a1-3e37-49fb-811c-fd4070b6c537","0","GW3RMUC10","PCPTHO_RC0015CM_K3,IC:A","0","5803","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","1","0"
"DESetAnalog","9136","98aa5c10-1426-4d6e-ad44-5cd0bc080197","0","GW3RMUC10","PCPTHO_RC0015CM_K1,IC:A","0","5703","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","1","0"
"DESetAnalog","9137","6a1b14eb-6ef6-4a73-91cb-81aa60fa0b4a","0","GW3RMUC10","PCPTHO_RC0015CM_K2,IC:A","0","5753","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","1","0"
"DESetAnalog","9138","e16426cf-aedb-4465-8ae5-3aacf5ff2db1","0","GW3RMUC10","PCPTHO_RC0015CM_K2,IN:A","0","5754","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0"
"DESetAnalog","9139","5f3db3b1-b2f0-4589-bd21-943b76dd08ae","0","GW3RMUC10","PCPTHO_RC0015CM_K3,IN:A","0","5804","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0"
"DESetAnalog","9140","45617cec-e204-4dd3-981d-752924d2e6d0","0","GW3RMUC10","PCPTHO_RC0015CM_K1,IN:A","0","5704","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0"
"DESetAnalog","9141","38c219fb-f773-4374-addc-91a5a6c25fef","0","GW3RMUC10","PCPTHO_RC0015CM_K2,PF:A","0","5760","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0"
"DESetAnalog","9142","c4fb11b5-1baa-4757-9a8b-c1e5c4479dd4","0","GW3RMUC10","PCPTHO_RC0015CM_K1,PF:A","0","5710","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0"
"DESetAnalog","9143","fed96173-ef9f-48ea-aa3c-a93b38d86755","0","GW3RMUC10","PCPTHO_RC0015CM_K3,PF:A","0","5810","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0"
"DESetAnalog","9144","d5b0979a-8afb-4a6b-9dfe-f811021b8989","0","GW3RMUC10","PCPTHO_RC0015CM_K1,PSUM:A","0","5708","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","20","0"
"DESetAnalog","9145","31f4e82a-b654-45ba-9d0f-5c03db284429","0","GW3RMUC10","PCPTHO_RC0015CM_K2,PSUM:A","0","5758","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","20","0"
"DESetAnalog","9146","93d2f19d-8f9c-4742-9343-e3023e211adb","0","GW3RMUC10","PCPTHO_RC0015CM_K3,PSUM:A","0","5808","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","20","0"
"DESetAnalog","9147","cea5d393-06c0-4efd-82d5-59603774dfd8","0","GW3RMUC10","PCPTHO_RC0015CM_K2,QSUM:A","0","5759","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","10","0"
"DESetAnalog","9148","a326b0c8-e45a-47d5-9844-6e1d2c0065c1","0","GW3RMUC10","PCPTHO_RC0015CM_K3,QSUM:A","0","5809","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","10","0"
"DESetAnalog","9149","255fe578-de94-4e77-89aa-abf861159c02","0","GW3RMUC10","PCPTHO_RC0015CM_K1,QSUM:A","0","5709","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","10","0"
"DESetAnalog","9150","e05333bf-4c8d-41cb-b46c-f1c10c3d9552","0","GW3RMUC10","PCPTHO_RC0015CM_K1,VAB:A","0","5705","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0"
"DESetAnalog","9151","9b80b0bb-edba-4a9b-a9d2-732e8a01f74c","0","GW3RMUC10","PCPTHO_RC0015CM_K3,VAB:A","0","5805","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0"
"DESetAnalog","9152","17b63759-a5cf-417e-a931-8f765d0e29e3","0","GW3RMUC10","PCPTHO_RC0015CM_K2,VAB:A","0","5755","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0"
"DESetAnalog","9153","28ce7470-4b7f-458e-ad1d-297badb40e9f","0","GW3RMUC10","PCPTHO_RC0015CM_K2,VBC:A","0","5756","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0"
"DESetAnalog","9154","273ac607-6e88-4a28-963e-28cc223c4a71","0","GW3RMUC10","PCPTHO_RC0015CM_K1,VBC:A","0","5706","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0"
"DESetAnalog","9155","8475948c-885c-42fd-8c24-2fad5b791f26","0","GW3RMUC10","PCPTHO_RC0015CM_K3,VBC:A","0","5806","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0"
"DESetAnalog","9156","bc6ed965-41d1-4558-a17a-95b8065f58d1","0","GW3RMUC10","PCPTHO_RC0015CM_K1,VCA:A","0","5707","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0"
"DESetAnalog","9157","e2af0709-2564-4325-918a-757bbb2fbe79","0","GW3RMUC10","PCPTHO_RC0015CM_K3,VCA:A","0","5807","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0"
"DESetAnalog","9158","cab44ae4-aa2f-4b28-b4c6-3e538bc9b1dd","0","GW3RMUC10","PCPTHO_RC0015CM_K2,VCA:A","0","5757","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0"
"DESetAnalog","17986","6cbf14b1-ebd1-4fba-bc97-5e71cf3d0138","0","GW3RMUC10","PCPTHO_RC0115CM_K1,IA:A","0","5811","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17987","6b8a0825-deb3-49a7-bdb0-f227de22d6f5","0","GW3RMUC10","PCPTHO_RC0115CM_K3,IA:A","0","5812","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17988","fdc5bd72-ac2d-4b08-b0f6-6cda57a58992","0","GW3RMUC10","PCPTHO_RC0115CM_K4,IA:A","0","5813","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17989","cc783d51-9b2a-40a8-9afa-26b2ebfdeaf0","0","GW3RMUC10","PCPTHO_RC0115CM_K2,IA:A","0","5814","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17990","ef4eaaf0-9a3b-49e6-815b-6feb34e4e443","0","GW3RMUC10","PCPTHO_RC0115CM_K4,IB:A","0","5815","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17991","f460fc41-57e7-484b-a3cf-611a0d011a7d","0","GW3RMUC10","PCPTHO_RC0115CM_K2,IB:A","0","5816","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17992","502d122b-30ac-48cf-a973-0e5e4459869d","0","GW3RMUC10","PCPTHO_RC0115CM_K1,IB:A","0","5817","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17993","6fe3204a-4fa3-44bc-87fc-cade93c98df1","0","GW3RMUC10","PCPTHO_RC0115CM_K3,IB:A","0","5818","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17994","5e544c05-0584-4dcd-89f1-4c327528ba79","0","GW3RMUC10","PCPTHO_RC0115CM_K3,IC:A","0","5819","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17995","fe3ed236-e6be-4d5a-b33c-cdbc64abd560","0","GW3RMUC10","PCPTHO_RC0115CM_K1,IC:A","0","5820","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17996","76372cb4-d8be-4778-a6da-878c1275bb57","0","GW3RMUC10","PCPTHO_RC0115CM_K2,IC:A","0","5821","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17997","e773a16b-44ad-4a34-8acb-47c3078b0c25","0","GW3RMUC10","PCPTHO_RC0115CM_K4,IC:A","0","5822","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17998","2759c883-f0ee-4a79-9aa2-1e3533cf56bd","0","GW3RMUC10","PCPTHO_RC0115CM_K2,PSUM:A","0","5823","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","17999","883942c5-bca2-4814-ad1b-982ad6efd447","0","GW3RMUC10","PCPTHO_RC0115CM_K3,PSUM:A","0","5824","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18000","6b1a596a-a003-4fc8-bdab-9bc6c714f76f","0","GW3RMUC10","PCPTHO_RC0115CM_K1,PSUM:A","0","5825","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18001","08eface6-fc1f-4a38-9f3b-b4cd4534c629","0","GW3RMUC10","PCPTHO_RC0115CM_K4,PSUM:A","0","5826","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18002","ae151ad0-38f2-4cc5-b3f0-4d1035d0a382","0","GW3RMUC10","PCPTHO_RC0115CM_K3,QSUM:A","0","5827","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18003","f68e47c0-4a1a-43cc-baba-6afefaf2d622","0","GW3RMUC10","PCPTHO_RC0115CM_K4,QSUM:A","0","5828","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18004","ea25b4e6-5119-4726-8f27-e1b3afe301d3","0","GW3RMUC10","PCPTHO_RC0115CM_K1,QSUM:A","0","5829","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18005","8de8d939-6115-4fd0-842b-85219b3f47f0","0","GW3RMUC10","PCPTHO_RC0115CM_K2,QSUM:A","0","5830","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18006","dac98fc9-4720-4aad-96d0-e2a0e0adc00a","0","GW3RMUC10","PCPTHO_RC0116CM_K1,IA:A","0","5831","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18007","f69a2da4-1921-4106-8051-5284b50a04f4","0","GW3RMUC10","PCPTHO_RC0116CM_K3,IA:A","0","5832","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18008","cfc7f008-e278-431e-bf4c-65b5884b7bb8","0","GW3RMUC10","PCPTHO_RC0116CM_K2,IA:A","0","5833","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18009","e56f50d5-7c2e-4ff9-9679-e0727b567114","0","GW3RMUC10","PCPTHO_RC0116CM_K3,IB:A","0","5834","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18010","726349b4-b6d2-4a09-bbce-b0e0253699b7","0","GW3RMUC10","PCPTHO_RC0116CM_K1,IB:A","0","5835","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18011","e610839b-558a-4a4e-a77a-af968dcc880f","0","GW3RMUC10","PCPTHO_RC0116CM_K2,IB:A","0","5836","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18012","752579a6-d656-4e7a-a729-fd9c0be6dda5","0","GW3RMUC10","PCPTHO_RC0116CM_K3,IC:A","0","5837","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18013","cfd34600-3275-46ee-9d9f-e45e3f66ef2f","0","GW3RMUC10","PCPTHO_RC0116CM_K2,IC:A","0","5838","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18014","bce745eb-0ac4-4417-9e93-f85ba6946c92","0","GW3RMUC10","PCPTHO_RC0116CM_K1,IC:A","0","5839","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18015","d4f76115-b84a-4c1b-b9ae-320d7023c4e0","0","GW3RMUC10","PCPTHO_RC0116CM_K1,PSUM:A","0","5840","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18016","08ec12b5-62da-4802-b372-692e8d3ba8d8","0","GW3RMUC10","PCPTHO_RC0116CM_K3,PSUM:A","0","5841","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18017","91a1ed72-766e-46bb-bc7b-2e8fddc7589e","0","GW3RMUC10","PCPTHO_RC0116CM_K2,PSUM:A","0","5842","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18018","833c3a6c-fddc-4497-9994-9d9146f532fa","0","GW3RMUC10","PCPTHO_RC0116CM_K2,QSUM:A","0","5843","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18019","974fe275-43f2-48c4-98b3-73a6e677f026","0","GW3RMUC10","PCPTHO_RC0116CM_K1,QSUM:A","0","5844","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18020","90882bbd-0cc6-4cb7-bca9-ce74c46cc668","0","GW3RMUC10","PCPTHO_RC0116CM_K3,QSUM:A","0","5845","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
