"TABLE","PKEY","NAME","PROJECTID","SETID","PID","ADDRSLCT","ADDRESS","ALIAS","ALIASTYPE","P1","P2","P3","P4","P5","P6","P7","P8","TYPE","FORMAT","ISMODIFY","MSINPUT","MSOUTPUT","MSAUTOSUBS"
"DESetStatus","22346","f6de38a3-2a15-4640-bbc0-0be02a3972b5","0","GW3RMUC30","PCPTHO_RC0104CM_K3,DC24:S","0","4112","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22347","5cecc201-61fb-4e36-a541-e22605df417d","0","GW3RMUC30","PCPTHO_RC0104CM_K4,DC24:S","0","4162","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22348","39494ca5-c7e8-498e-8cc5-894afbb22f2f","0","GW3RMUC30","PCPTHO_RC0104CM_K1,DC24:S","0","4012","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22349","1634342f-687b-4048-a773-96908c9d2125","0","GW3RMUC30","PCPTHO_RC0104CM_K2,DC24:S","0","4062","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22350","86a3c215-f70b-4ab2-9cb4-0adb8def932b","0","GW3RMUC30","PCPTHO_RC0104CM_COMMON,DCCB:S","0","1003","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22351","eba676ef-dbb1-471d-bf18-065b88c64fa5","0","GW3RMUC30","PCPTHO_RC0104CM_COMMON,DOOR:S","0","1006","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22352","e6f6f521-c00e-4d12-98c3-7abdef8781e4","0","GW3RMUC30","PCPTHO_RC0104CM_K4,ES:S","0","1202","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","22353","8593eb65-10e9-4d14-be0b-4fc4942fa51b","0","GW3RMUC30","PCPTHO_RC0104CM_K1,ES:S","0","1052","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","22354","53acbb00-7403-479b-8769-b27fe8a5b803","0","GW3RMUC30","PCPTHO_RC0104CM_K2,ES:S","0","1102","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","22355","548c4538-44eb-4b55-90ae-44c8ae3aab62","0","GW3RMUC30","PCPTHO_RC0104CM_K3,ES:S","0","1152","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","22356","b9ae2982-7f7c-449a-b2ec-33a2833474dd","0","GW3RMUC30","PCPTHO_RC0104CM_T1,ES:S","0","1352","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","22357","c5967c8a-48ad-483f-adf9-96254d15ddd5","0","GW3RMUC30","PCPTHO_RC0104CM_K2,LBER:S","0","1104","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22358","63cb4a76-60ee-4098-9f9f-08004e7bdb90","0","GW3RMUC30","PCPTHO_RC0104CM_K1,LBER:S","0","1054","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22359","3ec56fbc-bd11-4248-af1f-30a30e1aedcb","0","GW3RMUC30","PCPTHO_RC0104CM_K3,LBER:S","0","1154","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22360","a1fc1ef6-fe3c-4370-91d6-87358f25dfef","0","GW3RMUC30","PCPTHO_RC0104CM_K4,LBER:S","0","1204","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22361","c0d46651-94b5-41a9-9957-5f639bd56a91","0","GW3RMUC30","PCPTHO_RC0104CM_K1,LBS:S","0","1051","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","22362","02dcebfd-976f-4987-a788-382747484cd5","0","GW3RMUC30","PCPTHO_RC0104CM_K2,LBS:S","0","1101","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","22363","ae2fd55b-2073-4b9d-811f-448ce2d6c9ce","0","GW3RMUC30","PCPTHO_RC0104CM_K3,LBS:S","0","1151","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","22364","27ad64d4-4dbe-40dc-a52d-8158c3653e8b","0","GW3RMUC30","PCPTHO_RC0104CM_T1,LBS:S","0","1351","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","22365","022acc16-02f2-47dc-97a6-68c41599b08d","0","GW3RMUC30","PCPTHO_RC0104CM_K4,LBS:S","0","1201","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"DESetStatus","22366","baa96afe-01fe-4844-b5bd-9f3ae18fd9fa","0","GW3RMUC30","PCPTHO_RC0104CM_COMMON,NACP:S","0","41","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22367","34ccdcd7-5d5c-43de-943d-0ffe3e6eb3fd","0","GW3RMUC30","PCPTHO_RC0104CM_K2,PKPA:S","0","1114","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22368","3c147ab3-8a84-4310-ad28-75d549f493a1","0","GW3RMUC30","PCPTHO_RC0104CM_K3,PKPA:S","0","1164","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22369","4bbc550c-c121-4b51-8522-dac17c05ba6d","0","GW3RMUC30","PCPTHO_RC0104CM_K1,PKPA:S","0","1064","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22370","f690a77d-f7b6-4d95-8293-0d6a2fa6bc81","0","GW3RMUC30","PCPTHO_RC0104CM_K4,PKPA:S","0","1214","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22371","a66baf81-6e08-433e-9411-7ad551654de1","0","GW3RMUC30","PCPTHO_RC0104CM_K1,PKPB:S","0","1065","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22372","09fcdcad-807c-4de0-9a66-74fb47d9661b","0","GW3RMUC30","PCPTHO_RC0104CM_K2,PKPB:S","0","1115","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22373","9f7d4086-4730-43d1-9345-5d1e02b9157f","0","GW3RMUC30","PCPTHO_RC0104CM_K4,PKPB:S","0","1215","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22374","c50034a2-7a7c-4f38-a7e4-1eb5f07b5817","0","GW3RMUC30","PCPTHO_RC0104CM_K3,PKPB:S","0","1165","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22375","a3e7ed88-783c-4ab2-afd7-2e22682d1e26","0","GW3RMUC30","PCPTHO_RC0104CM_K4,PKPC:S","0","1216","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22376","d3842ac2-dc3a-46dd-9379-aa8bfc61f5a1","0","GW3RMUC30","PCPTHO_RC0104CM_K2,PKPC:S","0","1116","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22377","b8d549e7-0326-4c6f-aa9f-d5cd9fa3c659","0","GW3RMUC30","PCPTHO_RC0104CM_K1,PKPC:S","0","1066","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22378","00c1bc39-942c-45f6-ad97-940ed4f4145b","0","GW3RMUC30","PCPTHO_RC0104CM_K3,PKPC:S","0","1166","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22379","0783d41d-127f-48a2-a3cf-74c91dfaefe7","0","GW3RMUC30","PCPTHO_RC0104CM_COMMON,RETG:S","0","1002","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","22380","f2871219-1ab2-435c-b2d5-047c3a96a25c","0","GW3RMUC30","PCPTHO_RC0104CM_K3,SEAC:S","0","1157","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22381","c1ad26cb-01b9-4a6e-9f16-3836eb70c0c6","0","GW3RMUC30","PCPTHO_RC0104CM_K1,SEAC:S","0","1057","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22382","86377e6c-7fef-4fed-a31a-110dd7dac487","0","GW3RMUC30","PCPTHO_RC0104CM_K2,SEAC:S","0","1107","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22383","7d3c88e3-a55f-4f11-90c9-1b844e4f0ceb","0","GW3RMUC30","PCPTHO_RC0104CM_K4,SEAC:S","0","1207","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22384","8f62a208-d58f-4fbf-8b66-ed5ceade7c26","0","GW3RMUC30","PCPTHO_RC0104CM_K1,SECL:S","0","1053","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","22385","895e1d9b-c9ae-452a-a744-7621ff9ab859","0","GW3RMUC30","PCPTHO_RC0104CM_K4,SECL:S","0","1203","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","22386","1233ad07-0661-4686-a921-40e5c281f025","0","GW3RMUC30","PCPTHO_RC0104CM_K2,SECL:S","0","1103","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","22387","a2858871-5e51-4692-aa59-a671a2fb293a","0","GW3RMUC30","PCPTHO_RC0104CM_K3,SECL:S","0","1153","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","22388","1a616dca-b705-4477-93ba-76be8c07fea1","0","GW3RMUC30","PCPTHO_RC0104CM_K1,SFAL:S","0","1059","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22389","52e73d55-f393-494d-862b-de79a44209f7","0","GW3RMUC30","PCPTHO_RC0104CM_K4,SFAL:S","0","1209","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22390","b89b1c90-1251-4e20-834b-5cf93ffc5335","0","GW3RMUC30","PCPTHO_RC0104CM_T1,SFAL:S","0","1353","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22391","2e83f97f-ece7-4585-9421-61ef85cfd905","0","GW3RMUC30","PCPTHO_RC0104CM_K2,SFAL:S","0","1109","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22392","46a921a8-8bd5-4334-84cd-3e5ee3cb9f85","0","GW3RMUC30","PCPTHO_RC0104CM_K3,SFAL:S","0","1159","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22393","756b3ab3-c390-4516-a0d2-84dcf176f314","0","GW3RMUC30","PCPTHO_RC0104CM_K1,VAPR:S","0","1061","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22394","5e5cd268-4d46-4bf4-ba58-ac6618626b67","0","GW3RMUC30","PCPTHO_RC0104CM_K3,VAPR:S","0","1161","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22395","ebc2553e-ff0b-4ebc-9885-a08949394ea5","0","GW3RMUC30","PCPTHO_RC0104CM_K4,VAPR:S","0","1211","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22396","9f2a2214-53b1-47ff-86ef-c002f7848b79","0","GW3RMUC30","PCPTHO_RC0104CM_K2,VAPR:S","0","1111","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22397","e11e2fa3-d488-4cb7-8575-ac267a83c147","0","GW3RMUC30","PCPTHO_RC0104CM_K2,VBPR:S","0","1112","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22398","b649c9d7-5c1c-49b2-860d-e64712d25033","0","GW3RMUC30","PCPTHO_RC0104CM_K4,VBPR:S","0","1212","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22399","d0ff258c-00a0-4e77-9e6b-74ac5c2ec279","0","GW3RMUC30","PCPTHO_RC0104CM_K3,VBPR:S","0","1162","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22400","997c7be4-71e5-4809-986a-ac37e5fc588b","0","GW3RMUC30","PCPTHO_RC0104CM_K1,VBPR:S","0","1062","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22401","85375666-2e01-477a-97f6-81baac47b0a4","0","GW3RMUC30","PCPTHO_RC0104CM_K3,VCPR:S","0","1163","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22402","a0f86ad3-3ea7-4782-b994-e8db92d577ae","0","GW3RMUC30","PCPTHO_RC0104CM_K2,VCPR:S","0","1113","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22403","0a3ddcc6-da14-4a12-a9d5-b3319119ec71","0","GW3RMUC30","PCPTHO_RC0104CM_K1,VCPR:S","0","1063","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22404","ad8b7558-eba2-432f-822e-d321185dd136","0","GW3RMUC30","PCPTHO_RC0104CM_K4,VCPR:S","0","1213","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22405","e93031b5-35a2-44fb-b022-eb2a5bbe3908","0","GW3RMUC30","PCPTHO_RC0104CM_K2,VLPS:S","0","1105","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22406","9b721603-fe6d-46ef-9b39-02532e01fdd1","0","GW3RMUC30","PCPTHO_RC0104CM_K3,VLPS:S","0","1155","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22407","037f8e86-d574-4fab-a62f-5e857157e8b4","0","GW3RMUC30","PCPTHO_RC0104CM_K1,VLPS:S","0","1055","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22408","b82094d0-39d7-4cdf-8017-ca80cd51d580","0","GW3RMUC30","PCPTHO_RC0104CM_K4,VLPS:S","0","1205","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22449","d1983645-240c-4a9c-9c5e-b869e2a4eeef","0","GW3RMUC30","PCPTHO_RC0104CM_COMMON,BCEC:S","0","1004","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22450","7594bbde-b9cd-4c88-b853-18d23e069bac","0","GW3RMUC30","PCPTHO_RC0104CM_COMMON,BCNU:S","0","1008","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22451","47cdedc8-1212-4a51-bdb0-56529de58139","0","GW3RMUC30","PCPTHO_RC0104CM_COMMON,BCUF:S","0","91","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","22452","100e47fc-efdf-4360-a402-2d8f10032815","0","GW3RMUC30","PCPTHO_RC0104CM_COMMON,RLWD:S","0","1009","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23729","5da2b1ec-f731-4437-862e-621effc2fd38","0","GW3RMUC30","PCPTHO_RC0108CM_COMMON,ACCB:S","0","4172","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23730","48605714-228c-4f50-a3a5-e3a167790edc","0","GW3RMUC30","PCPTHO_RC0108CM_K2,ANPU:S","0","4173","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23731","777f674b-bee3-4011-ba3b-a04889313960","0","GW3RMUC30","PCPTHO_RC0108CM_K4,ANPU:S","0","4174","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23732","53d728db-7910-4c16-a042-7f293c714692","0","GW3RMUC30","PCPTHO_RC0108CM_K3,ANPU:S","0","4175","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23733","633783c0-a8ba-4da4-ba07-1bf2a8493da3","0","GW3RMUC30","PCPTHO_RC0108CM_K1,ANPU:S","0","4176","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23734","4bff11f6-ce1b-4fd9-8065-7916b8ca5b3b","0","GW3RMUC30","PCPTHO_RC0108CM_COMMON,BALR:S","0","4177","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","23735","d8c6463e-b3fe-4072-b03d-ba60289f22fa","0","GW3RMUC30","PCPTHO_RC0108CM_COMMON,BCEC:S","0","4179","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23736","6be4b850-103c-4042-add7-8df869d3ee9d","0","GW3RMUC30","PCPTHO_RC0108CM_COMMON,BCNU:S","0","4180","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23737","fc501bf6-830c-4b8c-a992-c9fea98f1816","0","GW3RMUC30","PCPTHO_RC0108CM_COMMON,BCUF:S","0","4181","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23738","36a3d94e-5ece-4038-b504-e5dd634202e6","0","GW3RMUC30","PCPTHO_RC0108CM_K4,CMER:S","0","4182","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23739","60ee556f-536c-4466-9c2c-5f65f796c15b","0","GW3RMUC30","PCPTHO_RC0108CM_K3,CMER:S","0","4183","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23740","74890edc-c570-4442-9d9a-ce9bfb22b9e0","0","GW3RMUC30","PCPTHO_RC0108CM_K1,CMER:S","0","4184","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23741","a3bf9ee0-8724-42ee-a35e-11a9178749fd","0","GW3RMUC30","PCPTHO_RC0108CM_K2,CMER:S","0","4185","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23742","820d7414-ffb7-4edc-8a84-2259887d3d6e","0","GW3RMUC30","PCPTHO_RC0108CM_K1,DC24:S","0","4186","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23743","1e2afd89-01c9-41f7-a28a-8321eb27e064","0","GW3RMUC30","PCPTHO_RC0108CM_K3,DC24:S","0","4187","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23744","1fa6b39c-22ce-4bbb-bf21-a0d0d15fad5f","0","GW3RMUC30","PCPTHO_RC0108CM_K2,DC24:S","0","4188","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23745","73952dd3-2f3d-4fcf-8d5b-1262f9feba3d","0","GW3RMUC30","PCPTHO_RC0108CM_K4,DC24:S","0","4189","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23746","a526ae72-db30-44b3-a6f0-61bf0a72801e","0","GW3RMUC30","PCPTHO_RC0108CM_COMMON,DCCB:S","0","4190","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23747","6959aad3-e9b3-40cd-8753-e10f3ca14775","0","GW3RMUC30","PCPTHO_RC0108CM_COMMON,DOOR:S","0","4191","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23748","e43504e4-fd78-4df6-81e2-a1d80b39a7eb","0","GW3RMUC30","PCPTHO_RC0108CM_K1,ES:S","0","4192","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","23749","e767ae05-1f47-4a0f-977f-88b77dd8ef44","0","GW3RMUC30","PCPTHO_RC0108CM_K4,ES:S","0","4194","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","23750","b1219210-2ff6-489b-8e90-8d158a97756f","0","GW3RMUC30","PCPTHO_RC0108CM_K2,ES:S","0","4196","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","23751","1276ea95-be0e-4319-80ec-a8ee6d336351","0","GW3RMUC30","PCPTHO_RC0108CM_K3,ES:S","0","4198","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","23752","97cf30db-d06a-42a8-ad42-7d52884b2dc6","0","GW3RMUC30","PCPTHO_RC0108CM_K2,LBER:S","0","4200","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23753","1f9a6417-e3a0-4443-b7b6-e0a8dfa807b3","0","GW3RMUC30","PCPTHO_RC0108CM_K4,LBER:S","0","4201","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23754","6f3532e5-8b51-44c5-92dd-832c8620f0a4","0","GW3RMUC30","PCPTHO_RC0108CM_K1,LBER:S","0","4202","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23755","5c00eafd-394e-43de-a9a6-42f02ed8faf3","0","GW3RMUC30","PCPTHO_RC0108CM_K3,LBER:S","0","4203","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23756","58be3092-9288-4ef8-83a3-15970eaa6be6","0","GW3RMUC30","PCPTHO_RC0108CM_K4,LBS:S","0","4204","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","23757","d6aa952c-bcc0-4439-bc20-90194c4019fb","0","GW3RMUC30","PCPTHO_RC0108CM_K1,LBS:S","0","4206","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","23758","063a320c-6e18-43dc-9ff8-55e140f7d882","0","GW3RMUC30","PCPTHO_RC0108CM_K2,LBS:S","0","4208","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","23759","70cf2622-47c3-4117-b50d-293fb09d1d52","0","GW3RMUC30","PCPTHO_RC0108CM_K3,LBS:S","0","4210","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","23760","f6391983-d469-46d3-9a0d-4156ac597701","0","GW3RMUC30","PCPTHO_RC0108CM_COMMON,NACP:S","0","4212","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23761","ddd3520b-a39f-41b0-a6af-99c9505c423e","0","GW3RMUC30","PCPTHO_RC0108CM_K1,PKPA:S","0","4213","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23762","8cc73827-da4d-45b3-a244-eec8ade32ebb","0","GW3RMUC30","PCPTHO_RC0108CM_K3,PKPA:S","0","4214","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23763","07ecf47e-a8f1-4dfd-aaaa-c9f4bc4fec93","0","GW3RMUC30","PCPTHO_RC0108CM_K2,PKPA:S","0","4215","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23764","20b9305b-a25c-46d5-a10c-5ddfb9324e67","0","GW3RMUC30","PCPTHO_RC0108CM_K4,PKPA:S","0","4216","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23765","f9fc3abc-91c7-488c-8dab-91091c5c1343","0","GW3RMUC30","PCPTHO_RC0108CM_K3,PKPB:S","0","4217","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23766","24643991-7b6c-4a20-afcd-5d46167ad3ae","0","GW3RMUC30","PCPTHO_RC0108CM_K2,PKPB:S","0","4218","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23767","f4f7bd72-f55d-4faf-9f6e-9ce49fd1d9e3","0","GW3RMUC30","PCPTHO_RC0108CM_K1,PKPB:S","0","4219","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23768","75df87e0-ea09-410d-a50d-98250ff2f4f4","0","GW3RMUC30","PCPTHO_RC0108CM_K4,PKPB:S","0","4220","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23769","aa503c5a-4a54-4794-af19-2d2d5a183984","0","GW3RMUC30","PCPTHO_RC0108CM_K1,PKPC:S","0","4221","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23770","7124fdd3-2a06-4c52-a58a-2ef0ee1903d1","0","GW3RMUC30","PCPTHO_RC0108CM_K2,PKPC:S","0","4222","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23771","dab5f85e-d6f5-45bf-ae0d-562524b67fca","0","GW3RMUC30","PCPTHO_RC0108CM_K4,PKPC:S","0","4223","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23772","5e6a384b-fcb6-43d1-9ba9-2a60b3cb2da2","0","GW3RMUC30","PCPTHO_RC0108CM_K3,PKPC:S","0","4224","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23773","22208a9e-ec54-4df2-b5d8-1187107f09e1","0","GW3RMUC30","PCPTHO_RC0108CM_COMMON,RETG:S","0","4225","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"DESetStatus","23774","42f34f8e-f93d-4e6a-8563-618e71c5889e","0","GW3RMUC30","PCPTHO_RC0108CM_COMMON,RLWD:S","0","4227","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DESetStatus","23775","8a55bdfe-afb9-4bf8-a3c2-683e9bbb6f62","0","GW3RMUC30","PCPTHO_RC0108CM_K4,SEAC:S","0","4228","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
