"TABLE","PKEY","NAME","PROJECTID","SETID","PID","ADDRSLCT","ADDRESS","ALIAS","ALIASTYPE","P1","P2","P3","P4","P5","P6","P7","P8","TYPE","FORMAT","ISSCALE","SCALEOFFST","SCALEFACT","ISDEADBAND","DEADBAND","ISMODIFY","MSINPUT","MSOUTPUT","MSAUTOSUBS","MSUNIT"
"DESetAnalog","14237","693ff0ac-302b-4f4a-ad5d-e507eb866f62","0","GW3RMUC31","PCPTHO_RC0099CM_K2,AGLB:A","0","5052","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14238","b91976df-f554-481c-ac51-c61206a0bae7","0","GW3RMUC31","PCPTHO_RC0099CM_K1,AGLB:A","0","5002","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14239","b03ed3ec-5b39-49ca-b302-123e9055327a","0","GW3RMUC31","PCPTHO_RC0099CM_K4,AGLC:A","0","5153","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14240","c9ca90c9-2b11-4e48-88a4-9079c5d8a625","0","GW3RMUC31","PCPTHO_RC0099CM_K3,AGLC:A","0","5103","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14241","c17088ae-0992-4aac-ae33-052a534e3524","0","GW3RMUC31","PCPTHO_RC0099CM_K1,AGLC:A","0","5003","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14242","f4562a2b-9e50-4f31-b7a0-7777ffdd66e8","0","GW3RMUC31","PCPTHO_RC0099CM_K5,AGLC:A","0","5203","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14243","9c9c4ee8-c516-491b-b718-8e9707724b64","0","GW3RMUC31","PCPTHO_RC0099CM_K2,AGLC:A","0","5053","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14244","4bc46d2e-87ee-478a-b58f-63ffeeefe178","0","GW3RMUC31","PCPTHO_RC0099CM_K1,IA:A","0","5004","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14245","15dcf882-7e6a-4fe5-9d2d-4f4070f05dfd","0","GW3RMUC31","PCPTHO_RC0099CM_K4,IA:A","0","5154","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14246","e821e5db-ad45-4120-ae32-b9df3121b5a7","0","GW3RMUC31","PCPTHO_RC0099CM_K2,IA:A","0","5054","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14247","bc2147aa-3da6-4b93-8a58-d21a5b3b08a0","0","GW3RMUC31","PCPTHO_RC0099CM_K3,IA:A","0","5104","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14248","298c2943-3e3c-4ffe-bbff-56a9e80147d2","0","GW3RMUC31","PCPTHO_RC0099CM_K5,IA:A","0","5204","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14249","7d5b8199-3734-4ce9-87fb-858a8ce541a6","0","GW3RMUC31","PCPTHO_RC0099CM_K5,IB:A","0","5205","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14250","19484abd-159e-484a-8d35-3cbf752c4df1","0","GW3RMUC31","PCPTHO_RC0099CM_K1,IB:A","0","5005","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14251","5d4d16b4-d933-40aa-a21f-c40f6e567e77","0","GW3RMUC31","PCPTHO_RC0099CM_K4,IB:A","0","5155","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14252","5eb90eeb-9003-4291-b3bc-861ebc4b11d1","0","GW3RMUC31","PCPTHO_RC0099CM_K2,IB:A","0","5055","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14253","fed5ebab-2e73-4ab4-a8ea-1fc2cd3954a2","0","GW3RMUC31","PCPTHO_RC0099CM_K3,IB:A","0","5105","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14254","0609b833-fb3d-4f3c-913a-9a6894c3e81f","0","GW3RMUC31","PCPTHO_RC0099CM_K4,IC:A","0","5156","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14255","b1ad1daa-07b1-406e-950a-2d84b89c69c6","0","GW3RMUC31","PCPTHO_RC0099CM_K2,IC:A","0","5056","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14256","28df86d2-f8bf-41fd-b325-a5a0643385ab","0","GW3RMUC31","PCPTHO_RC0099CM_K5,IC:A","0","5206","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14257","240e70f9-ff16-4474-9569-df68f6b39e7e","0","GW3RMUC31","PCPTHO_RC0099CM_K3,IC:A","0","5106","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14258","13b97e52-1d93-42d9-ade5-93d74364ec3b","0","GW3RMUC31","PCPTHO_RC0099CM_K1,IC:A","0","5006","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14259","0d9fb2e5-35cf-4bfc-87ce-26ab8b0b52f8","0","GW3RMUC31","PCPTHO_RC0099CM_K3,IN:A","0","5107","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14260","a5165584-c91c-4a21-bce1-3e2f209d3764","0","GW3RMUC31","PCPTHO_RC0099CM_K5,IN:A","0","5207","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14261","d1e86b1b-8d76-4cb0-ab90-5f7a80e8011c","0","GW3RMUC31","PCPTHO_RC0099CM_K2,IN:A","0","5057","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14262","5f632274-d898-4834-aa2d-7a8e1c4623a6","0","GW3RMUC31","PCPTHO_RC0099CM_K1,IN:A","0","5007","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14263","7f1fab57-b4b8-4366-99e4-1150d8c7737c","0","GW3RMUC31","PCPTHO_RC0099CM_K4,IN:A","0","5157","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14264","35797d0d-c2c2-44f3-b19c-c3651b89926e","0","GW3RMUC31","PCPTHO_RC0099CM_K3,PF:A","0","5108","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14265","dca50188-e03d-4bc0-a862-b4adc30621f2","0","GW3RMUC31","PCPTHO_RC0099CM_K4,PF:A","0","5158","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14266","e265698a-6ee3-4442-9872-667ed036a208","0","GW3RMUC31","PCPTHO_RC0099CM_K2,PF:A","0","5058","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14267","7b9ffc10-d7b7-4da1-9918-d3c2bc2ec640","0","GW3RMUC31","PCPTHO_RC0099CM_K5,PF:A","0","5208","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14268","0134a8a9-118a-4008-a4f0-2f8a81ae9470","0","GW3RMUC31","PCPTHO_RC0099CM_K1,PF:A","0","5008","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14269","5ae378f1-0c64-47ec-b88b-32b06fc3db43","0","GW3RMUC31","PCPTHO_RC0099CM_K1,PSUM:A","0","5009","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14270","892036a0-417a-4af5-887b-e4a83d1598bf","0","GW3RMUC31","PCPTHO_RC0099CM_K3,PSUM:A","0","5109","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14271","0cf186f4-cb71-4c35-b5ac-1eb159d2c833","0","GW3RMUC31","PCPTHO_RC0099CM_K5,PSUM:A","0","5209","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14272","b6aef013-1d85-445b-a718-f9cca5a2821a","0","GW3RMUC31","PCPTHO_RC0099CM_K2,PSUM:A","0","5059","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14273","5378a176-9c2a-49d5-85ac-4a603d082131","0","GW3RMUC31","PCPTHO_RC0099CM_K4,PSUM:A","0","5159","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14274","ca394ed8-0fc0-449c-8698-531c603b8ec8","0","GW3RMUC31","PCPTHO_RC0099CM_K5,QSUM:A","0","5210","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14275","49acf4d6-bb64-45f4-a6b0-6646c06792cd","0","GW3RMUC31","PCPTHO_RC0099CM_K3,QSUM:A","0","5110","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14276","081b50a4-b753-401d-ac44-baf98d4812e3","0","GW3RMUC31","PCPTHO_RC0099CM_K4,QSUM:A","0","5160","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14277","ddbedbca-ae3f-4a92-9f80-73b7e6a9cb0f","0","GW3RMUC31","PCPTHO_RC0099CM_K1,QSUM:A","0","5010","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14278","1bdac897-9268-4d3b-8bc7-046c0f835e87","0","GW3RMUC31","PCPTHO_RC0099CM_K2,QSUM:A","0","5060","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14279","a71f94a7-4355-4435-83ec-c483ead3efd5","0","GW3RMUC31","PCPTHO_RC0099CM_K5,VAB:A","0","5211","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14280","a86f0b24-be83-4086-93ed-af0b98e73434","0","GW3RMUC31","PCPTHO_RC0099CM_K2,VAB:A","0","5061","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14281","329334a6-84d6-4fcd-b721-859dec2bd2ca","0","GW3RMUC31","PCPTHO_RC0099CM_K3,VAB:A","0","5111","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14282","89fed1c8-4acd-4e80-9cd1-ca336ba8b395","0","GW3RMUC31","PCPTHO_RC0099CM_K4,VAB:A","0","5161","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14283","da59e8a5-0423-4c25-b8fc-bfffcefa5a6f","0","GW3RMUC31","PCPTHO_RC0099CM_K1,VAB:A","0","5011","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14284","0f31459f-14b3-48f1-84e9-8a5a9726a1c7","0","GW3RMUC31","PCPTHO_RC0099CM_K3,VBC:A","0","5112","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14285","d4a5dcdf-ef97-403c-aeb7-63429e3d87a7","0","GW3RMUC31","PCPTHO_RC0099CM_K2,VBC:A","0","5062","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14286","21b5851d-865c-40d0-bc68-c6f93a000e16","0","GW3RMUC31","PCPTHO_RC0099CM_K5,VBC:A","0","5212","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14287","1ec70cd9-0843-419b-9344-41e2bfdf3363","0","GW3RMUC31","PCPTHO_RC0099CM_K4,VBC:A","0","5162","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14288","7d3f8ec2-60e2-4f5f-baaf-5ed2293ad428","0","GW3RMUC31","PCPTHO_RC0099CM_K1,VBC:A","0","5012","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14289","19a3eb0d-fd88-41da-8e53-36063344e0bb","0","GW3RMUC31","PCPTHO_RC0099CM_K5,VCA:A","0","5213","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14290","4a901733-b01f-4b21-a672-b29b197efc10","0","GW3RMUC31","PCPTHO_RC0099CM_K4,VCA:A","0","5163","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14291","d3103103-4781-4875-b182-52e1e4377b6c","0","GW3RMUC31","PCPTHO_RC0099CM_K3,VCA:A","0","5113","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14292","25f06682-9781-4128-acd6-6c83c4cf8d60","0","GW3RMUC31","PCPTHO_RC0099CM_K2,VCA:A","0","5063","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14293","233e3b24-b3c5-4fd6-af6a-1d2dcad96cb4","0","GW3RMUC31","PCPTHO_RC0099CM_K1,VCA:A","0","5013","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14294","fca5fcba-92ef-49e5-be17-a3a4ea36236a","0","GW3RMUC31","PCPTHO_RC0105CM_K3,AGLA:A","0","5401","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14295","336b6aaf-4c9c-472b-8a0b-0267020df97c","0","GW3RMUC31","PCPTHO_RC0105CM_K1,AGLA:A","0","5301","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14296","2b2ef014-391f-4e5a-a0ea-e9e011a1b898","0","GW3RMUC31","PCPTHO_RC0105CM_K2,AGLA:A","0","5351","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14297","91ad8403-cf3b-41ba-a33d-d00372521a33","0","GW3RMUC31","PCPTHO_RC0105CM_K4,AGLA:A","0","5451","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14298","d702c49f-93da-4c53-bd2d-55afed27062f","0","GW3RMUC31","PCPTHO_RC0105CM_K4,AGLB:A","0","5452","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14299","61ce42b3-4cc9-4f89-8b9b-0b8ac7415db9","0","GW3RMUC31","PCPTHO_RC0105CM_K2,AGLB:A","0","5352","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14300","0ff431c7-bf3e-4718-bd30-d3aee598bd84","0","GW3RMUC31","PCPTHO_RC0105CM_K3,AGLB:A","0","5402","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14301","e1462e3f-dee6-49d0-b233-458161178ddd","0","GW3RMUC31","PCPTHO_RC0105CM_K1,AGLB:A","0","5302","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14302","e6e040a7-8a2e-45ec-8352-02602c7a2224","0","GW3RMUC31","PCPTHO_RC0105CM_K3,AGLC:A","0","5403","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14303","be5249d5-0e4c-4a84-a092-2a74637524b8","0","GW3RMUC31","PCPTHO_RC0105CM_K4,AGLC:A","0","5453","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14304","cfeb470e-265e-4e30-9f52-73a2392b1cff","0","GW3RMUC31","PCPTHO_RC0105CM_K1,AGLC:A","0","5303","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14305","f6998dad-b7af-4d4d-9b95-867660a2429d","0","GW3RMUC31","PCPTHO_RC0105CM_K2,AGLC:A","0","5353","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14306","01435762-c3f5-4b93-877c-7ff0bf0ecba0","0","GW3RMUC31","PCPTHO_RC0105CM_K4,IA:A","0","5454","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14307","d4b28899-76b3-4860-a35d-f5dd65a8ce70","0","GW3RMUC31","PCPTHO_RC0105CM_K3,IA:A","0","5404","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14308","d3ffd438-fda3-4c01-b268-c57921ef8950","0","GW3RMUC31","PCPTHO_RC0105CM_K2,IA:A","0","5354","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14309","828e99e2-4f4f-4350-9ad0-7fb2897aa68e","0","GW3RMUC31","PCPTHO_RC0105CM_K1,IA:A","0","5304","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14310","b5a52e2a-bfb8-445a-8220-8e2258e3f01b","0","GW3RMUC31","PCPTHO_RC0105CM_K4,IB:A","0","5455","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14311","081f5c47-76de-476b-a6eb-34974b83518d","0","GW3RMUC31","PCPTHO_RC0105CM_K1,IB:A","0","5305","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14312","28beaef5-236b-47df-b458-a318cd5764e2","0","GW3RMUC31","PCPTHO_RC0105CM_K3,IB:A","0","5405","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14313","fc389f1c-ef23-49df-a41c-5e6e8e4ae9f4","0","GW3RMUC31","PCPTHO_RC0105CM_K2,IB:A","0","5355","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14314","299489ed-f02c-4882-b176-ae2287f15f56","0","GW3RMUC31","PCPTHO_RC0105CM_K1,IC:A","0","5306","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14315","60c5172d-61c0-4e94-81c5-d031687c0cbc","0","GW3RMUC31","PCPTHO_RC0105CM_K2,IC:A","0","5356","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14316","255b7ee8-a156-4d01-a221-1ba25896b265","0","GW3RMUC31","PCPTHO_RC0105CM_K3,IC:A","0","5406","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14317","8575e0a4-2b16-4d61-ae77-8f8ac550a8db","0","GW3RMUC31","PCPTHO_RC0105CM_K4,IC:A","0","5456","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14318","a1cf5d34-f77f-4629-bf02-e75c539298b7","0","GW3RMUC31","PCPTHO_RC0105CM_K2,IN:A","0","5357","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14319","d3718f0d-158c-4b39-9b90-c63a138e5bb5","0","GW3RMUC31","PCPTHO_RC0105CM_K1,IN:A","0","5307","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14320","5daf78dc-1a29-4bd7-9ae5-6754088cf3fa","0","GW3RMUC31","PCPTHO_RC0105CM_K3,IN:A","0","5407","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14321","f81e7fd5-d2f1-4583-90ab-7716d2cfc250","0","GW3RMUC31","PCPTHO_RC0105CM_K4,IN:A","0","5457","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14322","9fee796c-66fa-4443-a72e-a2f2cadc32d3","0","GW3RMUC31","PCPTHO_RC0105CM_K2,PF:A","0","5358","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14323","f40f5383-883a-4eb9-9bf0-57fa6a7cd68d","0","GW3RMUC31","PCPTHO_RC0105CM_K3,PF:A","0","5408","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14324","036afa49-a575-4406-83c0-1328972520a6","0","GW3RMUC31","PCPTHO_RC0105CM_K4,PF:A","0","5458","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14325","b03d3ec6-0db8-42a1-9da1-729f10b9eac7","0","GW3RMUC31","PCPTHO_RC0105CM_K1,PF:A","0","5308","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14326","281a09f9-981f-49ed-bc96-019c49ac3fbf","0","GW3RMUC31","PCPTHO_RC0105CM_K3,PSUM:A","0","5409","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14327","f251beb1-7a8d-45a4-b314-0fb7c62bf8df","0","GW3RMUC31","PCPTHO_RC0105CM_K4,PSUM:A","0","5459","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14328","60218dd4-5b64-4b21-8595-808448c2cebf","0","GW3RMUC31","PCPTHO_RC0105CM_K2,PSUM:A","0","5359","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14329","fbf07d73-b0bc-47fb-8002-6ccdcfcf4eeb","0","GW3RMUC31","PCPTHO_RC0105CM_K1,PSUM:A","0","5309","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14330","67ead5f5-f2f1-4601-b264-0f1dc0ebca86","0","GW3RMUC31","PCPTHO_RC0105CM_K4,QSUM:A","0","5460","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14331","35c5ea2c-a1ee-417b-94c6-c7bb6e2ce537","0","GW3RMUC31","PCPTHO_RC0105CM_K1,QSUM:A","0","5310","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14332","76bb7487-422c-44fd-8a93-3255eee55637","0","GW3RMUC31","PCPTHO_RC0105CM_K2,QSUM:A","0","5360","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14333","3794eca0-7cde-4863-aa58-12f463f3e364","0","GW3RMUC31","PCPTHO_RC0105CM_K3,QSUM:A","0","5410","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14334","b3a1020b-8bad-41f4-9641-dd6a60cef824","0","GW3RMUC31","PCPTHO_RC0105CM_K2,VAB:A","0","5361","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14335","90e46eff-b8f6-4265-94af-3c6d194f47bd","0","GW3RMUC31","PCPTHO_RC0105CM_K3,VAB:A","0","5411","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14336","348ff437-fa79-4e7d-a904-34da34e46580","0","GW3RMUC31","PCPTHO_RC0105CM_K4,VAB:A","0","5461","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","14337","b36fefc8-26c6-48dd-aacf-3517c37ecaee","0","GW3RMUC31","PCPTHO_RC0105CM_K1,VAB:A","0","5311","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
