"TABLE","PKEY","NAME","PROJECTID","SETID","PID","ADDRSLCT","ADDRESS","ALIAS","ALIASTYPE","P1","P2","P3","P4","P5","P6","P7","P8","TYPE","FORMAT","ISSBO"
"DESetControl","4486","0ada2148-79f3-42e7-bcdd-9d2c96893c01","0","GW3RECC29","PCPTHO_RECC0042,REC:S","0","0","","0","0","0","0","0","0","0","0","0","0","0","0"
